final_rank	top10_rank	candidate_id	conformation	seed	state	representative_model	pdb_path	pdb_sha256	archive_path	archive_symlink	archive_sha256	haddock_score	representative_pair_label
29		P1MCPUFP__CPUFP500K_0388__00663	9e6y	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R29__P1MCPUFP__CPUFP500K_0388__00663__9e6y__s42__cluster_1_model_1.pdb	495e3c63ff51c2275fc296db8e43cc6f767612c79c2abac46e93503163c017d3	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0388__00663_9e6y_s42_285d02242c96.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0388__00663_9e6y_s42_285d02242c96.tar.gz	1474f43879e76703a58a1e2a0c445084cc56434a474ebe84ba7cb574e977b6e6	-78.36501	STRICT_A
29		P1MCPUFP__CPUFP500K_0388__00663	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R29__P1MCPUFP__CPUFP500K_0388__00663__9e6y__s917__cluster_1_model_1.pdb	834343b3eed86b40bedea71306f4a5d7172e08123807fd180c3007984b5eee9e	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0388__00663_9e6y_s917_abbfad8401ed.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0388__00663_9e6y_s917_abbfad8401ed.tar.gz	eb4f28b0e3a03622133ef02632d1b35dbc38ebedb219b50d22b773679c9d67ef	-57.03835	STRICT_A
29		P1MCPUFP__CPUFP500K_0388__00663	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R29__P1MCPUFP__CPUFP500K_0388__00663__9e6y__s1931__cluster_1_model_1.pdb	1bdaf78ed30ffa61a22218eb4c2f4e11cb6e64f7f8236c98ea60045353b422bb	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0388__00663_9e6y_s1931_0bdf8b98cc84.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0388__00663_9e6y_s1931_0bdf8b98cc84.tar.gz	9606065df01fe003573e6da3f65bac68964112d45b43bec6f312df09d3541874	-67.67728000000001	STRICT_A
29		P1MCPUFP__CPUFP500K_0388__00663	9e6y	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R29__P1MCPUFP__CPUFP500K_0388__00663__9e6y__s3047__cluster_1_model_1.pdb	5ae2ac2141fdf249fa012215e63eebf210025784fd4157dffc0516edea1487a0	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0388__00663_9e6y_s3047_f3107767e514.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0388__00663_9e6y_s3047_f3107767e514.tar.gz	2a5df203d1c93f4b74237d2c9347fb497d39cf6302b8631de59d2d8b6a18eea0	-47.314750000000004	STRICT_A
30		P1MCPUFP__CPUFP500K_0287__00389	8x6b	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R30__P1MCPUFP__CPUFP500K_0287__00389__8x6b__s42__cluster_1_model_1.pdb	610a6ae2868bc8901909c8114488a0c10246513165c063f0bc8456abde85343d	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_8x6b_s42_bd293c4822c5.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_8x6b_s42_bd293c4822c5.tar.gz	58d315f313589cac90284a5607189b97ca0e6ffe299c3512abf34684b7e4ab08	-77.75072	STRICT_A
30		P1MCPUFP__CPUFP500K_0287__00389	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R30__P1MCPUFP__CPUFP500K_0287__00389__8x6b__s917__cluster_1_model_1.pdb	dd446121d29a463fc170c36512f6a9521151de9d5c689c0d798993fd6880ceb0	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_8x6b_s917_1447c15c9be3.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_8x6b_s917_1447c15c9be3.tar.gz	c28db0273e68731d35563edbf9b1f2692b72608121071b61e98719fa03def999	-63.861599999999996	STRICT_A
30		P1MCPUFP__CPUFP500K_0287__00389	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R30__P1MCPUFP__CPUFP500K_0287__00389__8x6b__s1931__cluster_1_model_1.pdb	de26779060d8cb8a9ff90868e88e7a4563557ad3b6f422ac20898950ec8fd7b5	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_8x6b_s1931_6ac1767939e2.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_8x6b_s1931_6ac1767939e2.tar.gz	d2cc6fce673ee58427ad4ef73bc7268e326222a227f665b03c9b2d12525fd6d0	-71.92299999999999	STRICT_A
30		P1MCPUFP__CPUFP500K_0287__00389	8x6b	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R30__P1MCPUFP__CPUFP500K_0287__00389__8x6b__s3047__cluster_1_model_1.pdb	9f654fe09540d612bb7f59e96601e554f09b3093ec4c6164dfcbae4caca76b5c	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_8x6b_s3047_161f2eb1d5fd.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_8x6b_s3047_161f2eb1d5fd.tar.gz	c843648551bde2c7cc82fb44793caa10542872a2283b230c9aa907cb6a5b3f69	-74.8346	STRICT_A
30		P1MCPUFP__CPUFP500K_0287__00389	9e6y	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R30__P1MCPUFP__CPUFP500K_0287__00389__9e6y__s42__cluster_1_model_1.pdb	6f28a096e724e5e7e051be0ff1bd810f8f7c8bf8f6d05b09e27a8847d7aff551	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_9e6y_s42_c60c005a6d7a.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_9e6y_s42_c60c005a6d7a.tar.gz	15d0cf8313f105ede97dda1b9f966b8543bb3434a78daef190d7c2f146b1c339	-69.55270000000002	STRICT_A
30		P1MCPUFP__CPUFP500K_0287__00389	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R30__P1MCPUFP__CPUFP500K_0287__00389__9e6y__s917__cluster_1_model_1.pdb	6c5b902895ad8a637881dc947c869114fe515db0c264b10c5041ecd823b10dff	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_9e6y_s917_e30d912eff82.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_9e6y_s917_e30d912eff82.tar.gz	7b7ceb10a7b6b52bf559edcc09252671543f8f0e05f7a2cdaa48f7b783d693fe	-62.6792	STRICT_A
30		P1MCPUFP__CPUFP500K_0287__00389	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R30__P1MCPUFP__CPUFP500K_0287__00389__9e6y__s1931__cluster_1_model_1.pdb	008f7b5274b90530b08f939afc6838a71d19f196294471625a91f58e55e1d2a9	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_9e6y_s1931_f89deb135a62.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_9e6y_s1931_f89deb135a62.tar.gz	79c2db70fbfde5f13a52ca1361f322693f2266fa78665332dfee4db7b3b01f3b	-68.79324	STRICT_A
30		P1MCPUFP__CPUFP500K_0287__00389	9e6y	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R30__P1MCPUFP__CPUFP500K_0287__00389__9e6y__s3047__cluster_1_model_1.pdb	61dce612159dd2a2c7ee89ef7e9212ce495d7034a40fa0f517b497056865e165	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_9e6y_s3047_a84569375422.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0287__00389_9e6y_s3047_a84569375422.tar.gz	fbd8f8ec4efe877352c2b99e00989f1f59612893e2716544d3e9881368a5775a	-65.57512	STRICT_A
31		P1MCPUFP__CPUFP500K_0289__00496	8x6b	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R31__P1MCPUFP__CPUFP500K_0289__00496__8x6b__s42__cluster_1_model_1.pdb	87564f4b99c80c6966daed943acd9fd1136f5704dfed9cd8528da6f894493cc6	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_8x6b_s42_91018b72ce18.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_8x6b_s42_91018b72ce18.tar.gz	68b1264e12a604a92826984601ab3b46e25e9e823e3814b294cfab9bb4439890	-69.25482000000001	STRICT_A
31		P1MCPUFP__CPUFP500K_0289__00496	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R31__P1MCPUFP__CPUFP500K_0289__00496__8x6b__s917__cluster_1_model_1.pdb	ba47bf952589c139c13d7f386e5e1add6f1f37baf9587423e95284429757f093	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_8x6b_s917_59a4eb6bc352.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_8x6b_s917_59a4eb6bc352.tar.gz	402727ed06eed5b61b007adb86982e936d592355245e4e836285eb42975bf1cb	-65.93741999999999	STRICT_A
31		P1MCPUFP__CPUFP500K_0289__00496	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R31__P1MCPUFP__CPUFP500K_0289__00496__8x6b__s1931__cluster_1_model_1.pdb	a816df5e38eed919e84d092e0f994016416d6ed48e4a5f10ac3866d84dea76b0	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_8x6b_s1931_a0a45f806cc1.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_8x6b_s1931_a0a45f806cc1.tar.gz	965fbdb03bd1c33f5ee3b7e01d971a4248c06b2d06ae0505d5d231c58235648e	-52.715900000000005	STRICT_A
31		P1MCPUFP__CPUFP500K_0289__00496	8x6b	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R31__P1MCPUFP__CPUFP500K_0289__00496__8x6b__s3047__cluster_1_model_1.pdb	4fe512cd97cde73e6a2b5e6b575a49a0c07be9d3578af8ea0d3c89b585f71c5d	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_8x6b_s3047_ab741b3dbf3d.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_8x6b_s3047_ab741b3dbf3d.tar.gz	8f4ee13f7583abd9d70ccb8d461a979a321dafb7b8639a341a877bc6b2858cb9	-59.05006000000001	STRICT_A
31		P1MCPUFP__CPUFP500K_0289__00496	9e6y	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R31__P1MCPUFP__CPUFP500K_0289__00496__9e6y__s42__cluster_1_model_1.pdb	fb669744773833489b9652200d8347d6453a5787656fa333047b887ef4b9f7ed	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_9e6y_s42_78241fb7583c.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_9e6y_s42_78241fb7583c.tar.gz	f8b88c53347ac64ac1dd56c1e9ba5b298cb5904b063940d457a6f5d67205c5fe	-70.62106	STRICT_A
31		P1MCPUFP__CPUFP500K_0289__00496	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R31__P1MCPUFP__CPUFP500K_0289__00496__9e6y__s917__cluster_1_model_1.pdb	0e4b78113261c457e45a72e9897486e4335e7f0518d4953952456a52ded4606f	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_9e6y_s917_418a8ba8433b.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_9e6y_s917_418a8ba8433b.tar.gz	5e48d0fa92a0a7b5810af814ae0e23bb4a016cd1ece8584c205f109126702936	-78.80573000000001	STRICT_A
31		P1MCPUFP__CPUFP500K_0289__00496	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R31__P1MCPUFP__CPUFP500K_0289__00496__9e6y__s1931__cluster_1_model_1.pdb	f84667a55cb3f9999e4dc29099be30759e1859110bc947343068480181ccb6a0	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_9e6y_s1931_32fe208a7307.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_9e6y_s1931_32fe208a7307.tar.gz	b3992234add8c77577a1fd728fc64b9d8540457dbdcfd6cb14e7485ec0d1bfe4	-83.36289000000001	STRICT_A
31		P1MCPUFP__CPUFP500K_0289__00496	9e6y	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R31__P1MCPUFP__CPUFP500K_0289__00496__9e6y__s3047__cluster_1_model_1.pdb	6df449f82f9f327e5f7d8375f72b50ea6461240853d1555be488e639a9827e85	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_9e6y_s3047_c760492ab9ed.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0289__00496_9e6y_s3047_c760492ab9ed.tar.gz	7838db8ac598a7b902988d760984eb680ac6a19181167daab994aa38b90fd52d	-78.33774000000001	STRICT_A
32		P1MCPUFP__CPUFP500K_0091__00849	8x6b	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R32__P1MCPUFP__CPUFP500K_0091__00849__8x6b__s42__cluster_1_model_1.pdb	88f67ab33096647469dfe246021ccb43f4755f8208c160466a7079b1868a69d4	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0091__00849_8x6b_s42_6c7147771993.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0091__00849_8x6b_s42_6c7147771993.tar.gz	0bd8d6b6415833d618d823c86dcf40a63d38e91329d6dd8f619678e04041cd25	-58.29773	STRICT_A
32		P1MCPUFP__CPUFP500K_0091__00849	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R32__P1MCPUFP__CPUFP500K_0091__00849__8x6b__s917__cluster_1_model_1.pdb	3b8b1d2851c0f0ca490364820a168830a43e1c994ff7984bf1161149fe7e93cc	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0091__00849_8x6b_s917_ecf059f41640.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0091__00849_8x6b_s917_ecf059f41640.tar.gz	f993b18f78b1612417e3b1e66dd222890a8babfe7d037e44a17f0aae051dc174	-64.12154112000002	STRICT_A
32		P1MCPUFP__CPUFP500K_0091__00849	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R32__P1MCPUFP__CPUFP500K_0091__00849__8x6b__s1931__cluster_1_model_1.pdb	560b8038051c05c17eb5dc8162c74f9f498d3881012109e057f45f6f3822d74d	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0091__00849_8x6b_s1931_8d9c6582ea16.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0091__00849_8x6b_s1931_8d9c6582ea16.tar.gz	0d638b528207a6373773b4eba3561fefbb4f6fd386b71245b445eafb92bf4b4b	-68.48850999999999	STRICT_A
32		P1MCPUFP__CPUFP500K_0091__00849	8x6b	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R32__P1MCPUFP__CPUFP500K_0091__00849__8x6b__s3047__cluster_1_model_1.pdb	0acd1b2b96d76ee46d07d7b8c6811248c861cc1816769dd681b19362ac24c657	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0091__00849_8x6b_s3047_2efa5a1c3e83.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0091__00849_8x6b_s3047_2efa5a1c3e83.tar.gz	a59ed0757b34956d429c3972ff40f6d11b97ee99ec2143da097008b2f859032c	-63.674609999999994	STRICT_A
32		P1MCPUFP__CPUFP500K_0091__00849	9e6y	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R32__P1MCPUFP__CPUFP500K_0091__00849__9e6y__s42__cluster_1_model_1.pdb	833bb54c77004b4f0261aba6928423cb31e1d8832e546d34a2269f477b253d3e	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0091__00849_9e6y_s42_fcedf6ac43bb.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0091__00849_9e6y_s42_fcedf6ac43bb.tar.gz	3db1a87d56b32cc1b4aafe5e9c41c01c40eddb8004d9dc4a68940a136c215d08	-65.68342	STRICT_A
32		P1MCPUFP__CPUFP500K_0091__00849	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R32__P1MCPUFP__CPUFP500K_0091__00849__9e6y__s917__cluster_1_model_1.pdb	73c5f389834c5bda034c2f8d593113827626cd8f73295d65a2ddbf1b54bc94e4	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0091__00849_9e6y_s917_cf8fc7ceb6ef.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0091__00849_9e6y_s917_cf8fc7ceb6ef.tar.gz	b333c555f3a9454b3cd8d9eac0203fa2f313d77a0c28cfa402c31d0f7d5d3461	-54.48354	STRICT_A
