candidate_id	final_rank	top10_rank	pdb_path	vhh_chain	chain_identity_proxy	mapped_sequence_fraction	free_vhh_sasa_a2	bound_vhh_sasa_a2	binding_buried_sasa_a2	largest_hydrophobic_patch_residues	largest_hydrophobic_patch_free_sasa_a2	largest_positive_patch_residues	largest_positive_patch_free_sasa_a2	largest_negative_patch_residues	largest_negative_patch_free_sasa_a2	c_terminal_target_min_distance_a	c_terminal_target_contact_4p5a	motif_type	motif	seq_index_1based	region	pdb_residue	free_residue_sasa_a2	bound_residue_sasa_a2	bound_to_free_sasa_fraction	pvrig_contact_4p5a
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s3047.pdb	A	1.000000	1.000000	6345.704069	5420.815652	924.888417	6	332.596414	3	223.359007	2	176.737793	25.925279	False	ISOMERIZATION	DS	63	FRAMEWORK	A:69	117.259234	117.259234	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s42.pdb	A	1.000000	1.000000	6471.137099	5639.484575	831.652523	8	346.983421	3	214.077171	2	171.173488	32.920137	False	ISOMERIZATION	DS	63	FRAMEWORK	A:69	121.284661	121.284661	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s917.pdb	A	1.000000	1.000000	6466.599215	5712.820741	753.778473	8	355.743417	3	218.921507	2	176.340716	33.019871	False	ISOMERIZATION	DS	63	FRAMEWORK	A:69	115.246520	115.246520	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s1931.pdb	A	1.000000	1.000000	6417.797861	5618.867078	798.930783	13	678.018610	3	211.245549	2	180.620215	30.016816	False	ISOMERIZATION	DS	63	FRAMEWORK	A:69	123.297375	123.297375	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s3047.pdb	A	1.000000	1.000000	6350.907342	5482.866610	868.040732	7	339.570352	3	226.116571	2	172.971253	26.598949	False	ISOMERIZATION	DS	63	FRAMEWORK	A:69	119.044999	119.044999	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s42.pdb	A	1.000000	1.000000	6464.473362	5513.221830	951.251531	8	370.664851	3	231.784758	2	182.322036	25.804683	False	ISOMERIZATION	DS	63	FRAMEWORK	A:69	116.440325	116.440325	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s917.pdb	A	1.000000	1.000000	6506.581238	5609.930210	896.651028	8	378.951661	3	246.497653	2	182.115026	27.060557	False	ISOMERIZATION	DS	63	FRAMEWORK	A:69	110.175235	110.175235	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s1931.pdb	A	1.000000	1.000000	6450.408766	5727.126696	723.282070	6	335.903820	3	221.346000	2	178.787389	30.202939	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	64.399068	64.399068	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s3047.pdb	A	1.000000	1.000000	6345.704069	5420.815652	924.888417	6	332.596414	3	223.359007	2	176.737793	25.925279	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	68.197547	68.197547	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s42.pdb	A	1.000000	1.000000	6471.137099	5639.484575	831.652523	8	346.983421	3	214.077171	2	171.173488	32.920137	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	65.878884	65.878884	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s917.pdb	A	1.000000	1.000000	6466.599215	5712.820741	753.778473	8	355.743417	3	218.921507	2	176.340716	33.019871	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	69.344291	69.344291	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s1931.pdb	A	1.000000	1.000000	6417.797861	5618.867078	798.930783	13	678.018610	3	211.245549	2	180.620215	30.016816	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	77.580269	77.580269	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s3047.pdb	A	1.000000	1.000000	6350.907342	5482.866610	868.040732	7	339.570352	3	226.116571	2	172.971253	26.598949	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	72.814934	72.814934	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s42.pdb	A	1.000000	1.000000	6464.473362	5513.221830	951.251531	8	370.664851	3	231.784758	2	182.322036	25.804683	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	60.230635	60.230635	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s917.pdb	A	1.000000	1.000000	6506.581238	5609.930210	896.651028	8	378.951661	3	246.497653	2	182.115026	27.060557	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	74.457694	74.457694	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s1931.pdb	A	1.000000	1.000000	6450.408766	5727.126696	723.282070	6	335.903820	3	221.346000	2	178.787389	30.202939	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s3047.pdb	A	1.000000	1.000000	6345.704069	5420.815652	924.888417	6	332.596414	3	223.359007	2	176.737793	25.925279	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s42.pdb	A	1.000000	1.000000	6471.137099	5639.484575	831.652523	8	346.983421	3	214.077171	2	171.173488	32.920137	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s917.pdb	A	1.000000	1.000000	6466.599215	5712.820741	753.778473	8	355.743417	3	218.921507	2	176.340716	33.019871	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s1931.pdb	A	1.000000	1.000000	6417.797861	5618.867078	798.930783	13	678.018610	3	211.245549	2	180.620215	30.016816	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s3047.pdb	A	1.000000	1.000000	6350.907342	5482.866610	868.040732	7	339.570352	3	226.116571	2	172.971253	26.598949	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s42.pdb	A	1.000000	1.000000	6464.473362	5513.221830	951.251531	8	370.664851	3	231.784758	2	182.322036	25.804683	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s917.pdb	A	1.000000	1.000000	6506.581238	5609.930210	896.651028	8	378.951661	3	246.497653	2	182.115026	27.060557	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s1931.pdb	A	1.000000	1.000000	6450.408766	5727.126696	723.282070	6	335.903820	3	221.346000	2	178.787389	30.202939	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s3047.pdb	A	1.000000	1.000000	6345.704069	5420.815652	924.888417	6	332.596414	3	223.359007	2	176.737793	25.925279	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s42.pdb	A	1.000000	1.000000	6471.137099	5639.484575	831.652523	8	346.983421	3	214.077171	2	171.173488	32.920137	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s917.pdb	A	1.000000	1.000000	6466.599215	5712.820741	753.778473	8	355.743417	3	218.921507	2	176.340716	33.019871	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s1931.pdb	A	1.000000	1.000000	6417.797861	5618.867078	798.930783	13	678.018610	3	211.245549	2	180.620215	30.016816	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s3047.pdb	A	1.000000	1.000000	6350.907342	5482.866610	868.040732	7	339.570352	3	226.116571	2	172.971253	26.598949	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s42.pdb	A	1.000000	1.000000	6464.473362	5513.221830	951.251531	8	370.664851	3	231.784758	2	182.322036	25.804683	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s917.pdb	A	1.000000	1.000000	6506.581238	5609.930210	896.651028	8	378.951661	3	246.497653	2	182.115026	27.060557	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	0.000000	0.000000		False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s1931.pdb	A	1.000000	1.000000	6450.408766	5727.126696	723.282070	6	335.903820	3	221.346000	2	178.787389	30.202939	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	44.703774	44.703774	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s3047.pdb	A	1.000000	1.000000	6345.704069	5420.815652	924.888417	6	332.596414	3	223.359007	2	176.737793	25.925279	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	36.879868	36.879868	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s42.pdb	A	1.000000	1.000000	6471.137099	5639.484575	831.652523	8	346.983421	3	214.077171	2	171.173488	32.920137	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	42.918009	42.918009	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__8x6b__s917.pdb	A	1.000000	1.000000	6466.599215	5712.820741	753.778473	8	355.743417	3	218.921507	2	176.340716	33.019871	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	34.867155	34.867155	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s1931.pdb	A	1.000000	1.000000	6417.797861	5618.867078	798.930783	13	678.018610	3	211.245549	2	180.620215	30.016816	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	42.321107	42.321107	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s3047.pdb	A	1.000000	1.000000	6350.907342	5482.866610	868.040732	7	339.570352	3	226.116571	2	172.971253	26.598949	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	36.652920	36.652920	1.000000	False
NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	15		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R15__NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F__9e6y__s42.pdb	A	1.000000	1.000000	6464.473362	5513.221830	951.251531	8	370.664851	3	231.784758	2	182.322036	25.804683	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	36.652920	36.652920	1.000000	False
