cluster_id,representative_record_id,member_count,sources_present,max_pairwise_identity,mean_score_v1_1,selected_for_top_200,selection_reason,diversity_notes
C1173,PLDNANO_VHH_01829,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1174,PLDNANO_VHH_01832,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1175,PLDNANO_VHH_01833,1,PLAbDab-nano:SAbDab,1.000,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C1176,PLDNANO_VHH_01836,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1177,PLDNANO_VHH_01837,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1178,PLDNANO_VHH_01838,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1179,PLDNANO_VHH_01839,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C1180,PLDNANO_VHH_01842,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1181,PLDNANO_VHH_01844,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1182,PLDNANO_VHH_01845,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1183,PLDNANO_VHH_01846,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1184,PLDNANO_VHH_01847,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1185,PLDNANO_VHH_01848,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1186,PLDNANO_VHH_01849,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1187,PLDNANO_VHH_01850,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1188,PLDNANO_VHH_01851,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1189,PLDNANO_VHH_01852,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1190,PLDNANO_VHH_01853,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1191,PLDNANO_VHH_01854,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1192,PLDNANO_VHH_01855,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1193,PLDNANO_VHH_01856,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1194,PLDNANO_VHH_01857,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1195,PLDNANO_VHH_01859,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1196,PLDNANO_VHH_01863,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1197,PLDNANO_VHH_01866,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1198,PLDNANO_VHH_01867,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C1199,PLDNANO_VHH_01868,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C1200,PLDNANO_VHH_01869,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1201,PLDNANO_VHH_01870,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1202,PLDNANO_VHH_01871,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1203,PLDNANO_VHH_01874,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1204,PLDNANO_VHH_01875,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1205,PLDNANO_VHH_01876,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1206,PLDNANO_VHH_01877,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1207,PLDNANO_VHH_01878,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C1208,PLDNANO_VHH_01879,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1209,PLDNANO_VHH_01881,1,PLAbDab-nano:SAbDab,1.000,0.930,no,not_selected,greedy_sequence_identity_threshold_0.90
C1210,PLDNANO_VHH_01882,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C1211,PLDNANO_VHH_01884,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1212,PLDNANO_VHH_01885,1,PLAbDab-nano:SAbDab,1.000,0.945,no,not_selected,greedy_sequence_identity_threshold_0.90
C1213,PLDNANO_VHH_01886,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1214,PLDNANO_VHH_01888,1,PLAbDab-nano:SAbDab,1.000,0.930,no,not_selected,greedy_sequence_identity_threshold_0.90
C1215,PLDNANO_VHH_01889,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C1216,PLDNANO_VHH_01890,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1217,PLDNANO_VHH_01891,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C1218,PLDNANO_VHH_01892,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1219,PLDNANO_VHH_01893,1,PLAbDab-nano:SAbDab,1.000,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C1220,PLDNANO_VHH_01894,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1221,PLDNANO_VHH_01895,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1222,PLDNANO_VHH_01896,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1223,PLDNANO_VHH_01898,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C1224,PLDNANO_VHH_01900,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1225,PLDNANO_VHH_01903,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1226,PLDNANO_VHH_01906,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1227,PLDNANO_VHH_01907,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1228,PLDNANO_VHH_01908,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1229,PLDNANO_VHH_01909,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1230,PLDNANO_VHH_01910,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1231,PLDNANO_VHH_01911,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1232,PLDNANO_VHH_01912,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1233,PLDNANO_VHH_01914,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1234,PLDNANO_VHH_01916,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1235,PLDNANO_VHH_01917,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1236,PLDNANO_VHH_01918,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1237,PLDNANO_VHH_01921,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1238,PLDNANO_VHH_01922,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1239,PLDNANO_VHH_01924,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1240,PLDNANO_VHH_01925,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1241,PLDNANO_VHH_01926,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C1242,PLDNANO_VHH_01927,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1243,PLDNANO_VHH_01928,1,PLAbDab-nano:SAbDab,1.000,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C1244,PLDNANO_VHH_01932,1,PLAbDab-nano:SAbDab,1.000,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C1245,PLDNANO_VHH_01933,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1246,PLDNANO_VHH_01934,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1247,PLDNANO_VHH_01935,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1248,PLDNANO_VHH_01936,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1249,PLDNANO_VHH_01938,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1250,PLDNANO_VHH_01940,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1251,PLDNANO_VHH_01943,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1252,PLDNANO_VHH_01945,1,PLAbDab-nano:TheraSAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1253,PLDNANO_VHH_01946,1,PLAbDab-nano:TheraSAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1254,PLDNANO_VHH_01947,1,PLAbDab-nano:TheraSAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C1255,PLDNANO_VHH_01948,2,PLAbDab-nano:TheraSAbDab,0.992,0.935,no,not_selected,greedy_sequence_identity_threshold_0.90
C1256,PLDNANO_VHH_01949,1,PLAbDab-nano:TheraSAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1257,PLDNANO_VHH_01950,3,PLAbDab-nano:TheraSAbDab,0.983,0.954,no,not_selected,greedy_sequence_identity_threshold_0.90
C1258,PLDNANO_VHH_01951,1,PLAbDab-nano:TheraSAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1259,PLDNANO_VHH_01952,1,PLAbDab-nano:TheraSAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1260,PLDNANO_VHH_01953,1,PLAbDab-nano:TheraSAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1261,PLDNANO_VHH_01954,1,PLAbDab-nano:TheraSAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1262,PLDNANO_VHH_01956,1,PLAbDab-nano:TheraSAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1263,PLDNANO_VHH_01957,1,PLAbDab-nano:TheraSAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1264,PLDNANO_VHH_01958,1,PLAbDab-nano:TheraSAbDab,1.000,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C1265,PLDNANO_VHH_01960,1,PLAbDab-nano:TheraSAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1266,PLDNANO_VHH_01962,1,PLAbDab-nano:TheraSAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1267,PLDNANO_VHH_01963,1,PLAbDab-nano:TheraSAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1268,PLDNANO_VHH_01965,1,PLAbDab-nano:TheraSAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
