job_id	entity_id	entity_type	control_class	expected_behavior	conformation	seed	state	attempts	selected_model_count	pose_score_model_count	pose_backed_2x2	representative_model	haddock_score	air_energy	native_class	cross_class	representative_pair_label	model_pair_consensus_fraction	model_native_cross_support_agreement_fraction	model_strict_a_fraction	native_hotspot_overlap	cross_hotspot_overlap	native_holdout_overlap	cross_holdout_overlap	native_total_occlusion	cross_total_occlusion	native_cdr3_occlusion	cross_cdr3_occlusion	native_cdr3_fraction	cross_cdr3_fraction	anomaly_flag	anomaly_reason	job_hash
CANDIDATE_V29_GEN__C0138__FB6F500DF8058CE6_8x6b_s917_33bc783e36db	V29_GEN__C0138__FB6F500DF8058CE6	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-84.82237	277.555	A	A	STRICT_A	0.7	1.0	0.7	19	19	10	10	543	534	137	140	0.252302	0.262172	false		33bc783e36db3c9935cdfe1bf5922afa3ef990a978c45b90a9c0327c8fc35dad
CANDIDATE_V29_GEN__C0138__FB6F500DF8058CE6_9e6y_s917_80cbf385522c	V29_GEN__C0138__FB6F500DF8058CE6	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-95.01970000000001	221.767	A	A	STRICT_A	1.0	1.0	1.0	21	21	10	10	725	752	131	131	0.18069	0.174202	false		80cbf385522c099f08cf18d9bf1737ddad74dd04107c710b63acde19a495a373
CANDIDATE_V29_GEN__C0138__1ABD8B9BB9548166_8x6b_s917_1617e392a524	V29_GEN__C0138__1ABD8B9BB9548166	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-101.9349	247.519	B	B	SUPPORTED_AB	0.6	1.0	0.6	14	14	7	7	347	327	78	70	0.224784	0.214067	false		1617e392a524b953672c512420a2d0e02dce088219279922e2a18509d80b88b1
CANDIDATE_V29_GEN__C0138__1ABD8B9BB9548166_9e6y_s917_17e3beaec563	V29_GEN__C0138__1ABD8B9BB9548166	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-70.78126	227.974	A	A	STRICT_A	1.0	1.0	1.0	19	19	9	9	682	697	130	134	0.190616	0.192253	false		17e3beaec5630413bc323ce2419c5f5664f3b89f45fc082108e8ba5a12eb13d5
CANDIDATE_V29_GEN__C0138__0E05E814FB28767D_8x6b_s917_361289a1243c	V29_GEN__C0138__0E05E814FB28767D	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	9	9	true	cluster_1_model_1.pdb.gz	-72.576066	191.773	A	A	STRICT_A	0.888889	1.0	0.888889	20	20	10	10	514	513	146	144	0.284047	0.280702	false		361289a1243cf6cf04ecaacff9c7398a9a06638e6fd26e39768ef6d3149e8d67
CANDIDATE_V29_GEN__C0138__0E05E814FB28767D_9e6y_s917_375225df3dd7	V29_GEN__C0138__0E05E814FB28767D	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-64.86019	252.333	A	A	STRICT_A	1.0	1.0	1.0	19	19	10	10	533	545	110	112	0.206379	0.205505	false		375225df3dd7ae842e1fca32dfba22f82e9910a31649ee49deecf4c610288615
CANDIDATE_V29_GEN__C0138__A4F44B5A33E6CBF4_8x6b_s917_425cd94ae93b	V29_GEN__C0138__A4F44B5A33E6CBF4	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-65.55704	234.87	B	B	SUPPORTED_AB	0.7	1.0	0.3	13	13	6	6	605	585	137	134	0.226446	0.22906	false		425cd94ae93bc17d0edb56c68ff833b77d9a437e7be6200213f4fb566234ddd4
CANDIDATE_V29_GEN__C0138__A4F44B5A33E6CBF4_9e6y_s917_0bb4ef91a8ad	V29_GEN__C0138__A4F44B5A33E6CBF4	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-69.08004	238.491	A	A	STRICT_A	0.8	1.0	0.2	19	19	8	8	621	643	114	123	0.183575	0.191291	false		0bb4ef91a8adea2665cb574303e08b91f21e9b6ac3fa6ba9e92096aac4fa0b7d
CANDIDATE_V29_GEN__C0138__06CEA7F33D443D81_8x6b_s917_788b5756b541	V29_GEN__C0138__06CEA7F33D443D81	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-65.1831	221.364	B	B	SUPPORTED_AB	0.5	1.0	0.5	17	17	9	9	564	569	89	85	0.157801	0.149385	false		788b5756b5417f4ea4bd7f1442159fb612a4375f5e9eba6c59f6d6f8195bde03
CANDIDATE_V29_GEN__C0138__06CEA7F33D443D81_9e6y_s917_28b84de4c27a	V29_GEN__C0138__06CEA7F33D443D81	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-76.07536000000002	243.915	E	E	OTHER	0.6	0.9	0.1	13	13	7	7	219	233	2	6	0.009132	0.025751	false		28b84de4c27a21d169c77593b50ff0739ff85f865357ca6590854273b5a1eb62
CANDIDATE_V29_GEN__C0138__68737025B88F97A0_8x6b_s917_e059bf6be6a6	V29_GEN__C0138__68737025B88F97A0	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-60.7951	286.839	A	A	STRICT_A	0.7	1.0	0.3	17	17	9	9	662	660	147	140	0.222054	0.212121	false		e059bf6be6a6c925704dbe8b3b314e7c5764460ef97ca3c69b3af6cd692de51f
CANDIDATE_V29_GEN__C0138__68737025B88F97A0_9e6y_s917_3ea8240db071	V29_GEN__C0138__68737025B88F97A0	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-72.7182	212.507	A	A	STRICT_A	0.9	1.0	0.9	17	17	8	8	564	573	145	147	0.257092	0.256545	false		3ea8240db0711ace1dabba66b2bebe1d10d23824fb558e0b4eae13dfe96fb0d2
CANDIDATE_V29_GEN__C0138__5DE9467D847BC50A_8x6b_s917_68877af982da	V29_GEN__C0138__5DE9467D847BC50A	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-81.23979	170.429	A	A	STRICT_A	0.9	1.0	0.9	20	20	10	10	544	525	104	100	0.191176	0.190476	false		68877af982dac4595e5ff9ae7f25a221edb650daf05d6b7ccc18f8afb3ce21ed
CANDIDATE_V29_GEN__C0138__5DE9467D847BC50A_9e6y_s917_170cdb2c9228	V29_GEN__C0138__5DE9467D847BC50A	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-87.04823999999999	237.035	A	A	STRICT_A	0.8	1.0	0.8	21	21	10	10	604	623	110	114	0.182119	0.182986	false		170cdb2c9228f06d01d270ce47da0f986252593ef0db6f89d2708f9f39070095
CANDIDATE_V29_GEN__C0138__3CE61B4C9CD5438B_8x6b_s917_be74211395b5	V29_GEN__C0138__3CE61B4C9CD5438B	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-56.470451000000004	227.366	A	A	STRICT_A	0.9	1.0	0.9	17	17	8	8	636	634	129	127	0.20283	0.200315	false		be74211395b52f9fc86b328025099bc76f45a7b6d2c17aeed59060ce10b73050
CANDIDATE_V29_GEN__C0138__3CE61B4C9CD5438B_9e6y_s917_2b21b0f37865	V29_GEN__C0138__3CE61B4C9CD5438B	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-52.20865	206.95	A	A	STRICT_A	0.9	1.0	0.9	18	18	8	8	669	694	136	139	0.203288	0.200288	false		2b21b0f37865a263425df28a17e7d3e7cf453b384e786e57ead34d802599e6f6
CANDIDATE_V29_GEN__C0136__8AC976D6F6303E60_8x6b_s917_ae1c73db7354	V29_GEN__C0136__8AC976D6F6303E60	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-79.62987999999999	286.753	A	A	STRICT_A	0.8	1.0	0.8	18	18	9	9	569	570	124	125	0.217926	0.219298	false		ae1c73db735459c66222fc4a34836cd6385e98b1db27c87d7db2f5358b8bfd7a
CANDIDATE_V29_GEN__C0136__8AC976D6F6303E60_9e6y_s917_63a0d17bec96	V29_GEN__C0136__8AC976D6F6303E60	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-86.6491	247.632	A	A	STRICT_A	0.7	1.0	0.7	19	19	9	9	569	571	106	109	0.186292	0.190893	false		63a0d17bec960a87e066c3acfc9c1ad18be6dc27fe3cac477bfd021ecc29daf4
CANDIDATE_V29_GEN__C0136__6F5779BFB703AC72_8x6b_s917_7666ab734561	V29_GEN__C0136__6F5779BFB703AC72	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-67.9632	254.191	A	A	STRICT_A	0.8	1.0	0.8	18	18	9	9	595	600	130	127	0.218487	0.211667	false		7666ab734561a566f1a02e7aa408cc5957edc2deca6f9cf6f3153f70ff7eee51
CANDIDATE_V29_GEN__C0136__6F5779BFB703AC72_9e6y_s917_18a6708b9d70	V29_GEN__C0136__6F5779BFB703AC72	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-70.47800000000001	324.108	B	B	SUPPORTED_AB	0.5	1.0	0.5	18	18	9	9	415	426	72	84	0.173494	0.197183	false		18a6708b9d705a68f33d5fcfb737430e814f1d3b20853cad0b11b469133f0e8e
CANDIDATE_V29_GEN__C0136__426ED9454EC7434F_8x6b_s917_3d97e8e361bf	V29_GEN__C0136__426ED9454EC7434F	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-73.60079999999999	294.007	A	A	STRICT_A	1.0	1.0	1.0	18	18	9	9	651	643	119	117	0.182796	0.18196	false		3d97e8e361bfe115a134e7a2eab0dfddd56a3973f1aad154307c4ee16f5b6b21
CANDIDATE_V29_GEN__C0136__426ED9454EC7434F_9e6y_s917_591c12498690	V29_GEN__C0136__426ED9454EC7434F	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-55.9428	331.497	A	A	STRICT_A	0.8	1.0	0.8	19	19	9	9	620	623	207	208	0.333871	0.333868	false		591c124986903748594c121adec2c013329885a75846908607cd4475814806f3
CANDIDATE_V29_GEN__C0136__FBF11DF741D33FAA_8x6b_s917_1bca1c095918	V29_GEN__C0136__FBF11DF741D33FAA	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-58.8107	321.427	B	B	SUPPORTED_AB	0.6	1.0	0.4	16	16	9	9	472	452	194	193	0.411017	0.426991	false		1bca1c0959185054ee84d9555da4e22a1e2215ea5d55b2e5cdf4944bef5acfa0
CANDIDATE_V29_GEN__C0136__FBF11DF741D33FAA_9e6y_s917_83b13249991e	V29_GEN__C0136__FBF11DF741D33FAA	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-54.296200000000006	266.463	A	A	STRICT_A	0.6	1.0	0.6	16	16	7	7	751	756	178	179	0.237017	0.236772	false		83b13249991e300792ae5ba242ee0ea9e67d281f4be6d3114e58226b589cf107
CANDIDATE_V29_GEN__C0136__317A5A2E8402B503_8x6b_s917_5bd37716ffbb	V29_GEN__C0136__317A5A2E8402B503	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-67.13978	347.377	B	B	SUPPORTED_AB	0.6	1.0	0.6	15	15	7	7	375	370	151	157	0.402667	0.424324	false		5bd37716ffbbe05a166b0a1621c928d016322758cd39061dff5abd81f215f017
CANDIDATE_V29_GEN__C0136__317A5A2E8402B503_9e6y_s917_768e5af1acd0	V29_GEN__C0136__317A5A2E8402B503	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-67.2905	383.862	A	A	STRICT_A	0.6	1.0	0.6	19	19	9	9	636	642	167	168	0.262579	0.261682	false		768e5af1acd08d51ab041c8d8ded41d28906896a5ac3462670c78801ddfb8d5f
CANDIDATE_V29_GEN__C0136__ECDA813A36C80BAC_8x6b_s917_ad78c4fdb2f5	V29_GEN__C0136__ECDA813A36C80BAC	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-75.19817	349.153	A	A	STRICT_A	0.6	1.0	0.4	19	19	9	9	645	625	144	135	0.223256	0.216	false		ad78c4fdb2f5f64f731e306f231f553c846d095ee32ab04283690093a04b3506
CANDIDATE_V29_GEN__C0136__ECDA813A36C80BAC_9e6y_s917_93318cc13d25	V29_GEN__C0136__ECDA813A36C80BAC	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-59.807199999999995	313.036	A	A	STRICT_A	0.6	1.0	0.6	19	19	9	9	658	667	139	149	0.211246	0.223388	false		93318cc13d2554726fc82275e11ee081bc0441b883a3a3f3d8a2fe6bb256ef00
CANDIDATE_V29_GEN__C0136__1F64F4CF20ABF9A3_8x6b_s917_461ef19f794d	V29_GEN__C0136__1F64F4CF20ABF9A3	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-69.84832	267.097	A	A	STRICT_A	0.8	1.0	0.8	16	16	7	7	722	713	129	116	0.17867	0.162693	false		461ef19f794d0a8e8c09c3e2b65be0438c467b7b21c435d27e9cba57526a274a
CANDIDATE_V29_GEN__C0136__1F64F4CF20ABF9A3_9e6y_s917_229ca9fab61b	V29_GEN__C0136__1F64F4CF20ABF9A3	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-73.48819999999999	260.49	A	A	STRICT_A	0.9	1.0	0.9	16	16	7	7	746	759	122	143	0.163539	0.188406	false		229ca9fab61b7acfecf081c903352c2999b3c8f7e8e6a4d9c30a7f78c232d8e8
CANDIDATE_V29_GEN__C0136__17B5A661A1649DF5_8x6b_s917_c1c25df035cd	V29_GEN__C0136__17B5A661A1649DF5	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-60.07899999999999	270.662	A	A	STRICT_A	0.7	1.0	0.7	19	19	9	9	730	735	177	173	0.242466	0.235374	false		c1c25df035cd46d7572acf0fe862d1a5c92d23bcb50cb0018b37a1de13212f4b
CANDIDATE_V29_GEN__C0136__17B5A661A1649DF5_9e6y_s917_5ceb9217fe54	V29_GEN__C0136__17B5A661A1649DF5	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-63.3637	294.091	A	A	STRICT_A	0.9	1.0	0.9	18	18	9	9	775	771	180	185	0.232258	0.239948	false		5ceb9217fe54d63d7f6eac3eabec48720f632b703acfdbd7bff90159cae4b10d
CANDIDATE_V29_GEN__C0136__7BE479229E37C650_8x6b_s917_5a9de17f2861	V29_GEN__C0136__7BE479229E37C650	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-72.6753	234.419	A	A	STRICT_A	1.0	1.0	1.0	17	17	7	7	728	719	142	145	0.195055	0.201669	false		5a9de17f28613fa10aab71cbafac46b610d73ddf731500a4b5d8319bada92ec0
CANDIDATE_V29_GEN__C0136__7BE479229E37C650_9e6y_s917_6c6257c1f431	V29_GEN__C0136__7BE479229E37C650	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-88.24780000000001	243.021	A	A	STRICT_A	1.0	1.0	1.0	21	21	10	10	703	706	135	138	0.192034	0.195467	false		6c6257c1f431e0e3d35b6ca31a479ceefd3d8f155185546860c2e9701ee682dd
CANDIDATE_V29_GEN__C0136__D96C086500692864_8x6b_s917_7c4263053091	V29_GEN__C0136__D96C086500692864	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-60.88058999999999	397.743	A	A	STRICT_A	0.7	1.0	0.7	17	17	9	9	528	525	175	168	0.331439	0.32	false		7c42630530917f21a2bd4957fbdb53b792f8d0025b05e6a39aa2863a0a28bbaa
CANDIDATE_V29_GEN__C0136__D96C086500692864_9e6y_s917_4411c904f5cf	V29_GEN__C0136__D96C086500692864	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-63.94500000000001	308.931	B	B	SUPPORTED_AB	0.9	1.0	0.9	14	14	8	8	424	436	99	106	0.233491	0.243119	false		4411c904f5cfe8231fc1f81f6180cdc541dcdabe7ed2a7ce52b78c3ee0e08999
CANDIDATE_V29_GEN__C0136__BFFB8A00E4175E08_8x6b_s917_ec687bc5160d	V29_GEN__C0136__BFFB8A00E4175E08	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-57.82632	343.512	A	A	STRICT_A	0.8	1.0	0.8	18	18	8	8	598	615	116	124	0.19398	0.201626	false		ec687bc5160dc5776693b81ea10a79380077009977c33d1f837d5e7480f6c39a
CANDIDATE_V29_GEN__C0136__BFFB8A00E4175E08_9e6y_s917_a52f4f5f7de3	V29_GEN__C0136__BFFB8A00E4175E08	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-65.261875	348.075	A	A	STRICT_A	0.9	1.0	0.9	19	19	8	8	644	647	162	168	0.251553	0.25966	false		a52f4f5f7de32337e6ed0113007ff1a0f02d1510decbd54a8d2f063f815bd3d3
CANDIDATE_V29_GEN__C0136__8CD99E45E2AB74DC_8x6b_s917_3fc9b61d3b57	V29_GEN__C0136__8CD99E45E2AB74DC	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-71.9582	345.557	A	A	STRICT_A	1.0	1.0	1.0	20	20	10	10	566	546	135	119	0.238516	0.217949	false		3fc9b61d3b571c3adc694b45e38adc49792f4bca16c906aef4703c7d4a85444c
CANDIDATE_V29_GEN__C0136__8CD99E45E2AB74DC_9e6y_s917_720f005a406e	V29_GEN__C0136__8CD99E45E2AB74DC	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-72.88080000000002	343.817	A	A	STRICT_A	1.0	1.0	1.0	19	19	9	9	536	538	103	111	0.192164	0.20632	false		720f005a406e9350016a367fea25e392448e914b6a35fbcf3bb513824a6b1695
CANDIDATE_V29_GEN__C0136__DB1D4E45EE26E282_8x6b_s917_2c756f84209e	V29_GEN__C0136__DB1D4E45EE26E282	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-72.01259999999999	214.753	A	A	STRICT_A	0.5	1.0	0.2	17	17	8	8	544	541	124	124	0.227941	0.229205	false		2c756f84209eac62e311c3ea8e8b842b7f52f2bdcb4ab45123cc7a282e4e6959
CANDIDATE_V29_GEN__C0136__DB1D4E45EE26E282_9e6y_s917_37108b13d563	V29_GEN__C0136__DB1D4E45EE26E282	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-63.02420000000001	325.376	A	A	STRICT_A	0.5	0.9	0.5	18	18	8	8	589	580	123	121	0.208829	0.208621	false		37108b13d56372b0910fe8cc7bfa180a26889814f3550cd3a3b787a6e9b544e7
CANDIDATE_V29_GEN__C0136__99A046896F0DD1FD_8x6b_s917_8e7bd4679174	V29_GEN__C0136__99A046896F0DD1FD	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-53.420159999999996	330.54	A	A	STRICT_A	0.7	1.0	0.7	19	19	9	9	524	506	160	155	0.305344	0.306324	false		8e7bd46791747e41b3c1880bd625bbb27bc2621dfec6584099a0aaac02b5cada
CANDIDATE_V29_GEN__C0136__99A046896F0DD1FD_9e6y_s917_11d06558379d	V29_GEN__C0136__99A046896F0DD1FD	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-73.99522999999999	237.934	A	A	STRICT_A	1.0	1.0	1.0	20	20	10	10	561	552	118	123	0.210339	0.222826	false		11d06558379dfd4a46a24494288540096a1c13274bbdf84c05eae7f0845bf914
CANDIDATE_V29_GEN__C0136__2A0E3ECAD304C537_8x6b_s917_e4536f55b061	V29_GEN__C0136__2A0E3ECAD304C537	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-65.5419	421.825	A	A	STRICT_A	0.8	1.0	0.8	20	20	9	9	609	617	154	153	0.252874	0.247974	false		e4536f55b061e5767f6d06b7a3fa516ead34a6b37d72271bf3d87b138ce92dcd
CANDIDATE_V29_GEN__C0136__2A0E3ECAD304C537_9e6y_s917_7d5f755f06c1	V29_GEN__C0136__2A0E3ECAD304C537	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-53.4932	359.577	A	A	STRICT_A	0.9	1.0	0.9	17	17	9	9	692	699	185	186	0.267341	0.266094	false		7d5f755f06c1135ccc3f074ab7892a1bff4c81333259889b2d7b3865b393b992
CANDIDATE_V29_GEN__C0136__0CEE52E662B55FBF_8x6b_s917_542770e07fec	V29_GEN__C0136__0CEE52E662B55FBF	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-50.21279	313.061	A	A	STRICT_A	1.0	1.0	1.0	17	17	7	7	723	718	188	187	0.260028	0.260446	false		542770e07fecec90253643bdfdf60e733fb59d25a7098fe1a9a43e36eef71392
CANDIDATE_V29_GEN__C0136__0CEE52E662B55FBF_9e6y_s917_6fa5f465cf7d	V29_GEN__C0136__0CEE52E662B55FBF	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-68.1049	210.253	A	A	STRICT_A	0.8	1.0	0.8	18	18	9	9	681	683	175	177	0.256975	0.259151	false		6fa5f465cf7ddb8f17ae34b723eadbcc50941516f9942ba60b25e9959123e8b6
CANDIDATE_V29_GEN__C0136__30ECCC94AD7CA6D8_8x6b_s917_14c304069ec0	V29_GEN__C0136__30ECCC94AD7CA6D8	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-66.46772000000001	323.289	A	A	STRICT_A	0.7	1.0	0.7	20	20	9	9	683	663	152	138	0.222548	0.208145	false		14c304069ec0050071089ee8f3f1995ee23b1209ffb6925a0aecd592ba30dd92
CANDIDATE_V29_GEN__C0136__30ECCC94AD7CA6D8_9e6y_s917_0eb277f94fbc	V29_GEN__C0136__30ECCC94AD7CA6D8	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-71.86040999999999	392.475	A	A	STRICT_A	0.6	1.0	0.6	22	22	11	11	585	590	105	117	0.179487	0.198305	false		0eb277f94fbca91902a0a97c2d53dc95af745889d59d691135349a77aec6a6c6
CANDIDATE_V29_GEN__C0136__291CBD73B42F25D7_8x6b_s917_60debf1b97a5	V29_GEN__C0136__291CBD73B42F25D7	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-56.682230000000004	397.021	A	A	STRICT_A	0.5	1.0	0.5	18	18	9	9	528	521	144	145	0.272727	0.278311	false		60debf1b97a57c7a722a742160ce8e17117887e5db8cdd4f761dd0291ed72239
CANDIDATE_V29_GEN__C0136__291CBD73B42F25D7_9e6y_s917_7d3174b3cdba	V29_GEN__C0136__291CBD73B42F25D7	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-66.18569	319.727	A	A	STRICT_A	1.0	1.0	1.0	17	17	9	9	513	519	143	145	0.278752	0.279383	false		7d3174b3cdbad4fcb835cb7002f2246421138a0ba5b4c0a0f7b8b073bc734af2
CANDIDATE_V29_GEN__C0136__167EB4747ED1DACF_8x6b_s917_4aae40236d55	V29_GEN__C0136__167EB4747ED1DACF	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-78.1169	231.459	A	A	STRICT_A	0.8	1.0	0.8	20	20	10	10	666	671	169	164	0.253754	0.244411	false		4aae40236d5508abc2a02e58d2bc21079ebfbe321ed98adcc42c3d29ebc34c81
CANDIDATE_V29_GEN__C0136__167EB4747ED1DACF_9e6y_s917_649aaa47a5dc	V29_GEN__C0136__167EB4747ED1DACF	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-64.42690000000002	356.283	A	A	STRICT_A	0.9	1.0	0.9	21	21	10	10	646	657	147	160	0.227554	0.243531	false		649aaa47a5dc41534fef01ce615d1bd5946f3620d32c480e3ad7bf548ac470d5
CANDIDATE_V29_GEN__C0125__02BB0C6F6E744283_8x6b_s917_75b7d2f9dff5	V29_GEN__C0125__02BB0C6F6E744283	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-79.60680500000001	233.036	A	B	SUPPORTED_AB	0.7	1.0	0.3	20	20	9	9	621	622	100	96	0.161031	0.154341	false		75b7d2f9dff53c2f8f88a9d375e68c4aa04745495f563b580dc3517d7293e220
CANDIDATE_V29_GEN__C0125__02BB0C6F6E744283_9e6y_s917_adf6b53c86e4	V29_GEN__C0125__02BB0C6F6E744283	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-76.36903999999998	196.574	A	A	STRICT_A	0.5	1.0	0.5	15	15	7	7	611	608	107	108	0.175123	0.177632	false		adf6b53c86e4cf58ad18623788c9d7765fb108605f4d7916b0a502988e1af3c4
CANDIDATE_V29_GEN__C0125__2ADE350EF3B21E76_8x6b_s917_c454ac5dc876	V29_GEN__C0125__2ADE350EF3B21E76	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-62.246539999999996	256.392	B	B	SUPPORTED_AB	0.6	1.0	0.0	14	14	7	7	454	470	59	63	0.129956	0.134043	false		c454ac5dc876d66b32f8af5546a63d0edf2f7bec40cbc8afc4ee64cf3bf09d01
CANDIDATE_V29_GEN__C0125__2ADE350EF3B21E76_9e6y_s917_6dba404348ed	V29_GEN__C0125__2ADE350EF3B21E76	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-51.94556	168.02	B	B	SUPPORTED_AB	0.6	1.0	0.0	13	13	6	6	656	686	103	105	0.157012	0.153061	false		6dba404348ed77947e2c33964c6de0a4429d5d7772c3a8c9adb7a8d3cddc1b47
