entity_id	seed	8x6b_job_id	8x6b_job_hash	8x6b_state	8x6b_native_class	8x6b_cross_class	8x6b_pair_label	8x6b_pair_support_ordinal	8x6b_haddock_score	8x6b_selected_model_count	8x6b_pose_score_model_count	8x6b_model_pair_consensus_fraction	8x6b_model_native_cross_support_agreement_fraction	8x6b_error	9e6y_job_id	9e6y_job_hash	9e6y_state	9e6y_native_class	9e6y_cross_class	9e6y_pair_label	9e6y_pair_support_ordinal	9e6y_haddock_score	9e6y_selected_model_count	9e6y_pose_score_model_count	9e6y_model_pair_consensus_fraction	9e6y_model_native_cross_support_agreement_fraction	9e6y_error	dual_state	dual_exact_min_pair_label	dual_exact_min_pair_support_ordinal	technical_failure_reason
V29_GEN__C0136__4AFA005B60041A83	917	CANDIDATE_V29_GEN__C0136__4AFA005B60041A83_8x6b_s917_bde0c1a77125	bde0c1a77125cfc461e1a680838b11a33da06e05db32e51b3a4096a1db20c199	SUCCESS	A	A	STRICT_A	2	-58.35059999999999	10	10	1.0	1.0		CANDIDATE_V29_GEN__C0136__4AFA005B60041A83_9e6y_s917_cf1ebd5e4441	cf1ebd5e4441d306670704c5649597741a53503dd282bf3a4db5f96000e1e08a	SUCCESS	A	A	STRICT_A	2	-59.25662	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0136__532B3FE97710A9C3	917	CANDIDATE_V29_GEN__C0136__532B3FE97710A9C3_8x6b_s917_ad5061bb4cf8	ad5061bb4cf8626b85f48e39293e178581e6ffadcf402527f2fa971313b453ff	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0136__532B3FE97710A9C3_9e6y_s917_e82aa4ab0d53	e82aa4ab0d537ddbf502d69341fb0f067f60e7ca876fea60f386a628ab203110	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0136__547C35DF6573CCA9	917	CANDIDATE_V29_GEN__C0136__547C35DF6573CCA9_8x6b_s917_2439ca0a1207	2439ca0a1207be61e2f2a74796743c2e0345c6be62a499242c2a3c1767385b73	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0136__547C35DF6573CCA9_9e6y_s917_5d709bf0dc9f	5d709bf0dc9f05ab07eb74f156513a9bee6991e1861222ccc2b9329b7fea277c	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0136__54B0657899C51167	917	CANDIDATE_V29_GEN__C0136__54B0657899C51167_8x6b_s917_a8f32785857c	a8f32785857cbaab211148f1ea5595f422191bcd3e66dfa4d70f7f958be8bf72	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0136__54B0657899C51167_9e6y_s917_414ed00dbcf6	414ed00dbcf67376354dbb2221263efb4bbc71db89cc163d8d4b3d05ac0b28c5	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0136__6F5779BFB703AC72	917	CANDIDATE_V29_GEN__C0136__6F5779BFB703AC72_8x6b_s917_7666ab734561	7666ab734561a566f1a02e7aa408cc5957edc2deca6f9cf6f3153f70ff7eee51	SUCCESS	A	A	STRICT_A	2	-67.9632	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0136__6F5779BFB703AC72_9e6y_s917_18a6708b9d70	18a6708b9d705a68f33d5fcfb737430e814f1d3b20853cad0b11b469133f0e8e	SUCCESS	B	B	SUPPORTED_AB	1	-70.47800000000001	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0136__7B2F1075D69836D7	917	CANDIDATE_V29_GEN__C0136__7B2F1075D69836D7_8x6b_s917_f547284c424b	f547284c424b02ecb0025caf130d7a86fc096612c7157d7ebdf74a3f8082d4ff	SUCCESS	B	B	SUPPORTED_AB	1	-74.67596	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0136__7B2F1075D69836D7_9e6y_s917_0acce2ff2a84	0acce2ff2a84edb5cb25e44dbcb814f870a2bdc522fe87daaf3f2d77b14ce733	SUCCESS	A	A	STRICT_A	2	-55.80628	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0136__7BE479229E37C650	917	CANDIDATE_V29_GEN__C0136__7BE479229E37C650_8x6b_s917_5a9de17f2861	5a9de17f28613fa10aab71cbafac46b610d73ddf731500a4b5d8319bada92ec0	SUCCESS	A	A	STRICT_A	2	-72.6753	10	10	1.0	1.0		CANDIDATE_V29_GEN__C0136__7BE479229E37C650_9e6y_s917_6c6257c1f431	6c6257c1f431e0e3d35b6ca31a479ceefd3d8f155185546860c2e9701ee682dd	SUCCESS	A	A	STRICT_A	2	-88.24780000000001	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0136__7DB44C7FF212FF4D	917	CANDIDATE_V29_GEN__C0136__7DB44C7FF212FF4D_8x6b_s917_549a2efa8248	549a2efa82486674b6468549b6daa19bdb476ce595c2321b4a6779d712df73f3	SUCCESS	A	A	STRICT_A	2	-83.92890000000001	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0136__7DB44C7FF212FF4D_9e6y_s917_348dac3db17b	348dac3db17b2b71109bb9beb5d205b3cb4cbed333f634f68ce5ee2c81a7a4fb	SUCCESS	A	A	STRICT_A	2	-86.9631	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0136__7F0BC55D50F2B8AE	917	CANDIDATE_V29_GEN__C0136__7F0BC55D50F2B8AE_8x6b_s917_4e4f46da1b00	4e4f46da1b00f9849deed3db9b67d95f9687e4477de9bf5f9393382428663ded	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0136__7F0BC55D50F2B8AE_9e6y_s917_6c5486027d42	6c5486027d428fd01f12b1be44b7e76e40b57f1c316325ba9bb6d0c7b9716767	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0136__83130CA13095E2AC	917	CANDIDATE_V29_GEN__C0136__83130CA13095E2AC_8x6b_s917_0e776af4a5d5	0e776af4a5d54bf2701fe5b5e18e61a744f95cc6256ee7b8e5458d56db2f8a91	SUCCESS	A	A	STRICT_A	2	-82.32757000000001	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0136__83130CA13095E2AC_9e6y_s917_6b05b885b8e3	6b05b885b8e39cca580a0a999549cac9a50e795716becc24786f237ff588baea	SUCCESS	A	A	STRICT_A	2	-50.96001	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0136__865AFBF0EE7AFA49	917	CANDIDATE_V29_GEN__C0136__865AFBF0EE7AFA49_8x6b_s917_0c89c17395ed	0c89c17395edc4ce2f4d4d1a74b878f461885d0b3b065dc8ec6692991271e230	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0136__865AFBF0EE7AFA49_9e6y_s917_e563eff3f2d3	e563eff3f2d31af823229418ec4ba51e1d4d14913f246de6b56ae5363c8cedea	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0136__8845EB50408EF1DF	917	CANDIDATE_V29_GEN__C0136__8845EB50408EF1DF_8x6b_s917_e1c539907041	e1c539907041a5412c8743cf579eed5ea42999af0ca6c9d8aeeb89d8c15c4a7b	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0136__8845EB50408EF1DF_9e6y_s917_b50d4f201024	b50d4f20102420958e47f39802621a4f03d8b569e049b20a4581ab8d2e765789	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0136__89F29CFF93211AD2	917	CANDIDATE_V29_GEN__C0136__89F29CFF93211AD2_8x6b_s917_26d095161d13	26d095161d1300e6fefdf97d744b130cd3e8ad1170707fc9c80905cfb5ce8178	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0136__89F29CFF93211AD2_9e6y_s917_1841aac154d3	1841aac154d367f3ac88ba2a8123397a58e9b6b48fc6772745e1b5e84e3df8a7	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0136__8AC976D6F6303E60	917	CANDIDATE_V29_GEN__C0136__8AC976D6F6303E60_8x6b_s917_ae1c73db7354	ae1c73db735459c66222fc4a34836cd6385e98b1db27c87d7db2f5358b8bfd7a	SUCCESS	A	A	STRICT_A	2	-79.62987999999999	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0136__8AC976D6F6303E60_9e6y_s917_63a0d17bec96	63a0d17bec960a87e066c3acfc9c1ad18be6dc27fe3cac477bfd021ecc29daf4	SUCCESS	A	A	STRICT_A	2	-86.6491	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0136__8CD99E45E2AB74DC	917	CANDIDATE_V29_GEN__C0136__8CD99E45E2AB74DC_8x6b_s917_3fc9b61d3b57	3fc9b61d3b571c3adc694b45e38adc49792f4bca16c906aef4703c7d4a85444c	SUCCESS	A	A	STRICT_A	2	-71.9582	10	10	1.0	1.0		CANDIDATE_V29_GEN__C0136__8CD99E45E2AB74DC_9e6y_s917_720f005a406e	720f005a406e9350016a367fea25e392448e914b6a35fbcf3bb513824a6b1695	SUCCESS	A	A	STRICT_A	2	-72.88080000000002	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0136__992080ABBCD33392	917	CANDIDATE_V29_GEN__C0136__992080ABBCD33392_8x6b_s917_33fb4e809b48	33fb4e809b48f4d4b35716e7473dcfdcba6892df8189bf7112bb02b31e8b49e0	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0136__992080ABBCD33392_9e6y_s917_ea8294a885a0	ea8294a885a0e77340de633585a9499da9b8dafd5c3d449ead6e557de467127f	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0136__99A046896F0DD1FD	917	CANDIDATE_V29_GEN__C0136__99A046896F0DD1FD_8x6b_s917_8e7bd4679174	8e7bd46791747e41b3c1880bd625bbb27bc2621dfec6584099a0aaac02b5cada	SUCCESS	A	A	STRICT_A	2	-53.420159999999996	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0136__99A046896F0DD1FD_9e6y_s917_11d06558379d	11d06558379dfd4a46a24494288540096a1c13274bbdf84c05eae7f0845bf914	SUCCESS	A	A	STRICT_A	2	-73.99522999999999	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0136__BFFB8A00E4175E08	917	CANDIDATE_V29_GEN__C0136__BFFB8A00E4175E08_8x6b_s917_ec687bc5160d	ec687bc5160dc5776693b81ea10a79380077009977c33d1f837d5e7480f6c39a	SUCCESS	A	A	STRICT_A	2	-57.82632	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0136__BFFB8A00E4175E08_9e6y_s917_a52f4f5f7de3	a52f4f5f7de32337e6ed0113007ff1a0f02d1510decbd54a8d2f063f815bd3d3	SUCCESS	A	A	STRICT_A	2	-65.261875	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0136__CE30C3070CC6DA4A	917	CANDIDATE_V29_GEN__C0136__CE30C3070CC6DA4A_8x6b_s917_0f157be1f7b9	0f157be1f7b902c9cfb6c49dfbb5849e4e65a7eb7c6b893f4f693f8d91121e0a	SUCCESS	E	E	OTHER	0	-67.45132	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0136__CE30C3070CC6DA4A_9e6y_s917_b09205af89fd	b09205af89fd9aa819fbbd0957f0064b0aec3e2c32e5d8730fccad79c6d853d0	SUCCESS	B	B	SUPPORTED_AB	1	-73.515	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	OTHER	0	
V29_GEN__C0136__D779AB9A75D08323	917	CANDIDATE_V29_GEN__C0136__D779AB9A75D08323_8x6b_s917_60528ab01756	60528ab0175646abdc398ff9fe69aaf48306d091e0b7b915a206394392160b7d	SUCCESS	A	A	STRICT_A	2	-53.79497999999999	10	10	1.0	1.0		CANDIDATE_V29_GEN__C0136__D779AB9A75D08323_9e6y_s917_72294dd71956	72294dd71956958e9bcf79b42f19e39ba07773e1cea0613f5d18e92cc06a7532	SUCCESS	A	A	STRICT_A	2	-66.3152	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0136__D96C086500692864	917	CANDIDATE_V29_GEN__C0136__D96C086500692864_8x6b_s917_7c4263053091	7c42630530917f21a2bd4957fbdb53b792f8d0025b05e6a39aa2863a0a28bbaa	SUCCESS	A	A	STRICT_A	2	-60.88058999999999	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0136__D96C086500692864_9e6y_s917_4411c904f5cf	4411c904f5cfe8231fc1f81f6180cdc541dcdabe7ed2a7ce52b78c3ee0e08999	SUCCESS	B	B	SUPPORTED_AB	1	-63.94500000000001	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0136__DB1D4E45EE26E282	917	CANDIDATE_V29_GEN__C0136__DB1D4E45EE26E282_8x6b_s917_2c756f84209e	2c756f84209eac62e311c3ea8e8b842b7f52f2bdcb4ab45123cc7a282e4e6959	SUCCESS	A	A	STRICT_A	2	-72.01259999999999	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0136__DB1D4E45EE26E282_9e6y_s917_37108b13d563	37108b13d56372b0910fe8cc7bfa180a26889814f3550cd3a3b787a6e9b544e7	SUCCESS	A	A	STRICT_A	2	-63.02420000000001	10	10	0.5	0.9		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0136__E92F1815ADB318EF	917	CANDIDATE_V29_GEN__C0136__E92F1815ADB318EF_8x6b_s917_4403b9d986d9	4403b9d986d975023a66561db7549b17adb0d4b41d4fa669823374e420a33e57	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0136__E92F1815ADB318EF_9e6y_s917_70a8a671e7fe	70a8a671e7fe0fabe07e4fb41fb77bcea8dd6b16e118a4fea77cbc13eda251af	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0136__ECDA813A36C80BAC	917	CANDIDATE_V29_GEN__C0136__ECDA813A36C80BAC_8x6b_s917_ad78c4fdb2f5	ad78c4fdb2f5f64f731e306f231f553c846d095ee32ab04283690093a04b3506	SUCCESS	A	A	STRICT_A	2	-75.19817	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0136__ECDA813A36C80BAC_9e6y_s917_93318cc13d25	93318cc13d2554726fc82275e11ee081bc0441b883a3a3f3d8a2fe6bb256ef00	SUCCESS	A	A	STRICT_A	2	-59.807199999999995	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0136__EE9D77D3655B60F8	917	CANDIDATE_V29_GEN__C0136__EE9D77D3655B60F8_8x6b_s917_335a70f0f8ff	335a70f0f8ff32ec83830838d17031abdd902e450ba463cabb6a25b50d5a2699	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0136__EE9D77D3655B60F8_9e6y_s917_71eb12f7966b	71eb12f7966b3485bc5ba414b84671f1d251a3932f78727860cf1b788067a997	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0136__F62ADB38B7A0B53A	917	CANDIDATE_V29_GEN__C0136__F62ADB38B7A0B53A_8x6b_s917_60a1629a85c8	60a1629a85c8bd1908355e36ee5f948e73f3d2c768202109843fa5a225201e4f	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0136__F62ADB38B7A0B53A_9e6y_s917_7b1f2773d1ee	7b1f2773d1eef5f636ecd7c2e14b332885fd3c7765cecf5a9db54c6d87e10377	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0136__FBF11DF741D33FAA	917	CANDIDATE_V29_GEN__C0136__FBF11DF741D33FAA_8x6b_s917_1bca1c095918	1bca1c0959185054ee84d9555da4e22a1e2215ea5d55b2e5cdf4944bef5acfa0	SUCCESS	B	B	SUPPORTED_AB	1	-58.8107	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0136__FBF11DF741D33FAA_9e6y_s917_83b13249991e	83b13249991e300792ae5ba242ee0ea9e67d281f4be6d3114e58226b589cf107	SUCCESS	A	A	STRICT_A	2	-54.296200000000006	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0138__05C6CE22ECA1F2A1	917	CANDIDATE_V29_GEN__C0138__05C6CE22ECA1F2A1_8x6b_s917_7329ce0b93ba	7329ce0b93bae1d19301958001a35eaced8b7ac01616d892f21388397a098849	SUCCESS	A	B	SUPPORTED_AB	1	-76.17439	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0138__05C6CE22ECA1F2A1_9e6y_s917_4121063784ed	4121063784edb62ae86a78aadb69019a3726e2e4c16e8c0c379e932e8ad6953f	SUCCESS	A	A	STRICT_A	2	-53.91588	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0138__06CEA7F33D443D81	917	CANDIDATE_V29_GEN__C0138__06CEA7F33D443D81_8x6b_s917_788b5756b541	788b5756b5417f4ea4bd7f1442159fb612a4375f5e9eba6c59f6d6f8195bde03	SUCCESS	B	B	SUPPORTED_AB	1	-65.1831	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0138__06CEA7F33D443D81_9e6y_s917_28b84de4c27a	28b84de4c27a21d169c77593b50ff0739ff85f865357ca6590854273b5a1eb62	SUCCESS	E	E	OTHER	0	-76.07536000000002	10	10	0.6	0.9		COMPLETE_DUAL_SUCCESS	OTHER	0	
V29_GEN__C0138__07F2113716A1F3C1	917	CANDIDATE_V29_GEN__C0138__07F2113716A1F3C1_8x6b_s917_d05c1dd6e19a	d05c1dd6e19abf0803947d175c7de0e9c3b96292e1fb4603cded7088033ab872	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0138__07F2113716A1F3C1_9e6y_s917_834763f92988	834763f929887994af5cd8a9429971de7c49bb2e5a2686cd30e9a54576f6b5fa	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0138__0E05E814FB28767D	917	CANDIDATE_V29_GEN__C0138__0E05E814FB28767D_8x6b_s917_361289a1243c	361289a1243cf6cf04ecaacff9c7398a9a06638e6fd26e39768ef6d3149e8d67	SUCCESS	A	A	STRICT_A	2	-72.576066	9	9	0.888889	1.0		CANDIDATE_V29_GEN__C0138__0E05E814FB28767D_9e6y_s917_375225df3dd7	375225df3dd7ae842e1fca32dfba22f82e9910a31649ee49deecf4c610288615	SUCCESS	A	A	STRICT_A	2	-64.86019	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0138__1ABD8B9BB9548166	917	CANDIDATE_V29_GEN__C0138__1ABD8B9BB9548166_8x6b_s917_1617e392a524	1617e392a524b953672c512420a2d0e02dce088219279922e2a18509d80b88b1	SUCCESS	B	B	SUPPORTED_AB	1	-101.9349	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0138__1ABD8B9BB9548166_9e6y_s917_17e3beaec563	17e3beaec5630413bc323ce2419c5f5664f3b89f45fc082108e8ba5a12eb13d5	SUCCESS	A	A	STRICT_A	2	-70.78126	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0138__1BEFA720F38FCAFD	917	CANDIDATE_V29_GEN__C0138__1BEFA720F38FCAFD_8x6b_s917_cff5ecc72ebd	cff5ecc72ebd7174f93dff5c4cfbfef406947a88742e13cb6f330aee9ee931f0	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0138__1BEFA720F38FCAFD_9e6y_s917_70830c767363	70830c7673633f711ff2a8a8396c693de161a2cc1fd18a2442ba16df7e5c4631	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0138__224786EBF359DAC5	917	CANDIDATE_V29_GEN__C0138__224786EBF359DAC5_8x6b_s917_34709c41eef1	34709c41eef1732eb0b5a9b7e384f5582a46ba0729ed4b0ef3406c57186bdadf	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0138__224786EBF359DAC5_9e6y_s917_596d13f4f397	596d13f4f3971c9b8370ebbd305ec55f620e585b2352e79eec63605542e5fb2c	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0138__2AC35F89523654DB	917	CANDIDATE_V29_GEN__C0138__2AC35F89523654DB_8x6b_s917_26bb203b1e59	26bb203b1e59a6ca946437908124c9c02c37b8691d10112624c56fc224482886	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0138__2AC35F89523654DB_9e6y_s917_4d2d00f31b07	4d2d00f31b07d38163814c9d97cb6ae9d734ef38489d388e033883ddc2b2ab9d	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0138__2B940615E7F630B8	917	CANDIDATE_V29_GEN__C0138__2B940615E7F630B8_8x6b_s917_5e8b5f3c5ac9	5e8b5f3c5ac93927deb81b825c4e5fe6722c2ac37de05710fa22df8812fd4bb1	SUCCESS	B	B	SUPPORTED_AB	1	-63.81529999999999	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0138__2B940615E7F630B8_9e6y_s917_4a978b8f9d7b	4a978b8f9d7bdd2ea58251ea24b7b8a62fc2e4b130d8e7216a787c8d096066a4	SUCCESS	A	A	STRICT_A	2	-69.8576	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0138__37C4FE206D98E8E0	917	CANDIDATE_V29_GEN__C0138__37C4FE206D98E8E0_8x6b_s917_dcc34bf83f4b	dcc34bf83f4b5006bc10f53b7637fa02922e190c31d2c39a1a492a71a4cc0666	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0138__37C4FE206D98E8E0_9e6y_s917_18de1cf38fb6	18de1cf38fb69548b233b6b9e9bf348cb435b2fb88812a601a113054918552c9	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0138__3CE61B4C9CD5438B	917	CANDIDATE_V29_GEN__C0138__3CE61B4C9CD5438B_8x6b_s917_be74211395b5	be74211395b52f9fc86b328025099bc76f45a7b6d2c17aeed59060ce10b73050	SUCCESS	A	A	STRICT_A	2	-56.470451000000004	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0138__3CE61B4C9CD5438B_9e6y_s917_2b21b0f37865	2b21b0f37865a263425df28a17e7d3e7cf453b384e786e57ead34d802599e6f6	SUCCESS	A	A	STRICT_A	2	-52.20865	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0138__3DB4A9E7E637DF4D	917	CANDIDATE_V29_GEN__C0138__3DB4A9E7E637DF4D_8x6b_s917_ac0a9fd73ca1	ac0a9fd73ca1f99c6d6c89611bb02142ee0a11db3eefdd376a5280c71c92ffa7	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0138__3DB4A9E7E637DF4D_9e6y_s917_dfff7212ad92	dfff7212ad926d205890be692cf03e5bf0415d88e0d9e12762087dfae284e9a2	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0138__3E1EF68358E01931	917	CANDIDATE_V29_GEN__C0138__3E1EF68358E01931_8x6b_s917_cdc1f74b5f0f	cdc1f74b5f0f478d1dbd0ca6b9124881826a0579a7024961b204c9d8c2cd9c7a	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0138__3E1EF68358E01931_9e6y_s917_3d741ea74206	3d741ea74206841ec99c7fbaaaf011f204e26f563e775835e30f95e3bf38314e	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0138__4BF40FAF9D61C151	917	CANDIDATE_V29_GEN__C0138__4BF40FAF9D61C151_8x6b_s917_e84772459752	e847724597522e5b74c63c6e3a82607c53578f9da35fd7c25f9b59b9b3456b36	SUCCESS	A	A	STRICT_A	2	-59.6066	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0138__4BF40FAF9D61C151_9e6y_s917_28976e439be7	28976e439be7daf3220d3e00d259f9036b865f263c5d74149590657dcd4b9373	SUCCESS	B	B	SUPPORTED_AB	1	-64.15689	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0138__5249AB8F523724CD	917	CANDIDATE_V29_GEN__C0138__5249AB8F523724CD_8x6b_s917_d8ee31e74695	d8ee31e746957ddc6add3376fcb752b9cbfbc8f9d9a9c9d5c1535ea87058da3f	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0138__5249AB8F523724CD_9e6y_s917_9fb666529a2f	9fb666529a2fb6c0f7f368a2e3b964bc6a2fcc2f35e56fc2529cf9a20c5c078d	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0138__5648D292B5504F78	917	CANDIDATE_V29_GEN__C0138__5648D292B5504F78_8x6b_s917_1055548ce50c	1055548ce50cc1446fa8d0ccc887a70bd57dacd475f93eae33408b29c955ed0c	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0138__5648D292B5504F78_9e6y_s917_1945978f5bc6	1945978f5bc6edd3a275e4c4a8a49c442488746c971f297f90cd80fb925f2058	PENDING						0	0	0.0	0.0		NOT_READY			
V29_GEN__C0138__5B7EAE6877AFC91A	917	CANDIDATE_V29_GEN__C0138__5B7EAE6877AFC91A_8x6b_s917_fbae9c9d5b37	fbae9c9d5b37ac0c514741d1ce80fa6c936e5721955e641a6e21f8b1276b5961	SUCCESS	A	A	STRICT_A	2	-71.936122	9	9	1.0	1.0		CANDIDATE_V29_GEN__C0138__5B7EAE6877AFC91A_9e6y_s917_a0e52eafd05b	a0e52eafd05b61b7cc3896c80896e111170f16987c9432a10529d1b13bf60178	SUCCESS	A	A	STRICT_A	2	-90.60686999999999	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0138__5DE9467D847BC50A	917	CANDIDATE_V29_GEN__C0138__5DE9467D847BC50A_8x6b_s917_68877af982da	68877af982dac4595e5ff9ae7f25a221edb650daf05d6b7ccc18f8afb3ce21ed	SUCCESS	A	A	STRICT_A	2	-81.23979	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0138__5DE9467D847BC50A_9e6y_s917_170cdb2c9228	170cdb2c9228f06d01d270ce47da0f986252593ef0db6f89d2708f9f39070095	SUCCESS	A	A	STRICT_A	2	-87.04823999999999	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0138__63582F689A00861E	917	CANDIDATE_V29_GEN__C0138__63582F689A00861E_8x6b_s917_4d5ab731c755	4d5ab731c75545023568673def595c3688b6c6ba765d7e1fecb3c3177167f106	SUCCESS	B	B	SUPPORTED_AB	1	-60.86551499999999	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0138__63582F689A00861E_9e6y_s917_ff50ad261d1d	ff50ad261d1d4bd59104913118693b3d00d674ee63d06892aff67410228af61a	SUCCESS	A	A	STRICT_A	2	-72.00995	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0138__654BAEEDEE4B48BD	917	CANDIDATE_V29_GEN__C0138__654BAEEDEE4B48BD_8x6b_s917_3f8bed7a0cca	3f8bed7a0ccaf95a128f56c42a277edea0d6e67ed812c78c621a6e19273a86c8	PENDING						0	0	0.0	0.0		CANDIDATE_V29_GEN__C0138__654BAEEDEE4B48BD_9e6y_s917_4a853094b4c0	4a853094b4c0772e4649713f553d63ca715bb71e25f3dae3dd911692a30fb0d8	PENDING						0	0	0.0	0.0		NOT_READY			
