top200_rank	candidate_id	sequence_sha256	structure_consistency_label	high_uncertainty	reasons	nbb2_state	nbb2_sequence_match	nbb2_ca_count	nbb2_coverage	nbb2_pdb	nbb2_pdb_sha256	igfold_state	igfold_sequence_match	igfold_ca_count	igfold_coverage	igfold_pdb	igfold_pdb_sha256	nanonet_state	nanonet_sequence_match	nanonet_ca_count	nanonet_coverage	nanonet_pdb	nanonet_pdb_sha256	igfold_vs_nbb2_fr_rmsd_a	igfold_vs_nbb2_cdr1_rmsd_a	igfold_vs_nbb2_cdr2_rmsd_a	igfold_vs_nbb2_cdr3_rmsd_a	igfold_vs_nanonet_fr_rmsd_a	igfold_vs_nanonet_cdr1_rmsd_a	igfold_vs_nanonet_cdr2_rmsd_a	igfold_vs_nanonet_cdr3_rmsd_a	nbb2_vs_nanonet_fr_rmsd_a	nbb2_vs_nanonet_cdr1_rmsd_a	nbb2_vs_nanonet_cdr2_rmsd_a	nbb2_vs_nanonet_cdr3_rmsd_a	max_pairwise_fr_rmsd_a	max_pairwise_cdr3_rmsd_a
155	P1MCPUFP__CPUFP500K_0028__00135	8a72967414590523badf5bbbcd4df7672c65d3d0d1a73df6a8aa7c5af505948a	PASS	false		PASS	true	123	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0028__00135.pdb	8a0c4d815cf4b0fa9dd8591a728ab8a184ee5637996b2fc346bac8f0b4621f33	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0028__00135.pdb	b959baf4b1918eb66336428104c4499f4d54df6909ec7238212e9bfa84b10f43	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0028__00135_nanonet_backbone_cb.pdb	c10f3aa04367edef8ed37f26112669565e4cbc9cf1ed05b5d005dc5a4bded8e4	0.3203	2.5908	1.8983	1.527	0.3604	2.1196	1.1219	2.5717	0.4044	2.651	1.2869	2.2397	0.4044	2.5717
156	P1MCPUFP__CPUFP500K_0432__00757	e5892ecd0894764ed5e10171c4584b8e197f124438b79d76ce7d9331476bc09c	PASS	false		PASS	true	123	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0432__00757.pdb	2e0145441b2902340633663be23a7ac18f575bee41678cc08422ed652f4bb630	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0432__00757.pdb	c94dc732cd5fd276a96f98c8240ccc6cd8059b518da8890ff44c95273cf315b6	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0432__00757_nanonet_backbone_cb.pdb	8112c3bb9282a10bbf245efa1cbfad97cea014fcaf20da4c5515e804cedb69ff	0.3743	2.2736	0.3332	1.868	0.4115	2.133	0.621	2.418	0.3605	1.8524	0.6736	1.9196	0.4115	2.418
157	P1MCPUFP__CPUFP500K_0227__00371	80323fa219e98b484eaadbf909ddd5f82007958391472b9c5f4a7699fb237244	PASS	false		PASS	true	123	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0227__00371.pdb	744b479ee53ebeb2e9aa6c2081cacb1d40c99f5a7e5bbca12e7aec065ebdd5f0	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0227__00371.pdb	7a1e9543ec28b9db573c65fd99a7a4e3d5e0e1ee3420eee32f7f17f23b30182d	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0227__00371_nanonet_backbone_cb.pdb	132d6c5727166de6f2a80c37b8d39c250ee381d8ce0a50ad4b1b63704da7770a	0.2996	1.06	0.4868	2.2169	0.3467	1.6574	0.3378	2.8564	0.4667	1.7077	0.6423	2.6077	0.4667	2.8564
158	P1MCPUFP__CPUFP500K_0326__00721	5672d9d1dc8ab255ec31dac6ddd2f24356b9c66ca692cbd75dc6d101c2336c3a	PASS	false		PASS	true	123	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0326__00721.pdb	c6b53e8fb98c42db0785f8532c5d84041164695dcf2b0628f5147399aa14c596	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0326__00721.pdb	0919239ebac4e2292ba524c54fabadca96b4d35b99d0955a4fa1ca8ba7bc34bb	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0326__00721_nanonet_backbone_cb.pdb	4ff7525f7428910d1de1159e8f442983563caa27b80851643e1e549b6eeb744d	0.3854	1.2895	0.3971	2.1516	0.312	1.661	0.332	2.9134	0.4562	1.5276	0.5045	2.3118	0.4562	2.9134
159	P1MCPUFP__CPUFP500K_0325__00106	7c67aa0173a655af01dc35545858aa5636d4ef03a8922871caf0931f32bb4537	PASS	false		PASS	true	123	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0325__00106.pdb	6119828ce562117ba9205781e25bec2e834a9a316f1ceb3d2f919b4f0d755819	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0325__00106.pdb	e04cc9449497a96feca621ec89bf5f9b24340a19f4a12ca65492f7576161b22e	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0325__00106_nanonet_backbone_cb.pdb	c851d729aa599d562ddc6bf681bbb95ca6b3fccc9592aed5fd2199d57f37dffa	0.3782	2.1885	0.5266	1.7934	0.3616	2.1554	1.1478	2.7944	0.4282	1.8937	1.1264	2.0749	0.4282	2.7944
160	P1MCPUFP__CPUFP500K_0332__00371	756b312227c393c7a868a4f87dd5b975b88b869dc6472706b390f9ad1ff38ea7	PASS	false		PASS	true	123	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0332__00371.pdb	69f855732dd9dc654acf62b66a13719bc6fc0b467f9ee34662ca835de887a7d9	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0332__00371.pdb	abc6c70a6623b1e0a58b3dd71f8534229cf70d8b724edc9a17a6a0cb685bebbb	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0332__00371_nanonet_backbone_cb.pdb	f4d331d28a21a8c3850d326e99e85364b94dce5b23e3d5f6e1a54e27deb87a31	0.4468	2.9804	0.5717	2.2174	0.3686	2.5981	0.3813	2.5238	0.4158	3.6019	0.7164	1.5862	0.4468	2.5238
161	P1MCPUFP__CPUFP500K_0480__00342	d8ae793e016c8d9909ac78b44faeeb7dbf8f7953f988300c6988c2dae802bf9b	PASS	true	cdr3_cross_tool_disagreement_gt_4A_diagnostic	PASS	true	127	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0480__00342.pdb	a4547a6f68161488f1935cc890a8a48974660b09410b6759972d9faf97f8916a	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0480__00342.pdb	26607d2d6c3b10547ad46c037cbab55dcfb7383fe0dda3ed5c20378f7351dd64	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0480__00342_nanonet_backbone_cb.pdb	9977a068f42a5e7d74fcc6ebcf6d201a4212e7516548deede51680a2a2d7d3e0	0.4331	2.3972	0.5201	2.6369	0.4786	2.8627	0.3644	4.3636	0.5997	2.0298	0.5608	4.1577	0.5997	4.3636
162	P1MCPUFP__CPUFP500K_0288__00895	994cb7e491a3d0b0e6d86b09e286cd405131cec9dda28161a0ba4a65f8314a9e	PASS	false		PASS	true	127	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0288__00895.pdb	a86cc7a02d1ae2ed825c65bbbe340614613d98069f07543885e2cb677da2f60b	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0288__00895.pdb	eecd8db3592a9924e0abb62bf7bbba8d76a16190cc0afa51a897e7ef7040d9a0	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0288__00895_nanonet_backbone_cb.pdb	60a672c625f9a3491a02c5f6005dcd210b99ee2f3f4d6b54aad3bc94fd9b72f8	0.4458	1.5677	1.0513	2.3104	0.6407	1.3003	0.5088	2.5637	0.7171	1.7932	0.9379	2.0046	0.7171	2.5637
163	P1MCPUFP__CPUFP500K_0288__00812	e2211376571ab387e5860538c1cdc54f33a7f343556ad5ea26cc384c08f05c77	PASS	false		PASS	true	127	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0288__00812.pdb	eb74839bd6fe2eaf03f717bef0ff2899a2627b1035edd960b4bd60f0a7e47e1d	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0288__00812.pdb	618ace8cbfe340cc3052472e1943a3fe4280fe2b80034310ff540bb20f8f058a	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0288__00812_nanonet_backbone_cb.pdb	bea57a425e17f1aea1929ae9c7f714873545bdb560216bcb0d20d03f3f815541	0.4352	2.5809	1.117	2.6878	0.583	2.7977	0.7241	2.0008	0.6091	1.9884	1.3556	2.8351	0.6091	2.8351
164	P1MCPUFP__CPUFP500K_0185__00654	5f7f6b212ced9918882536b46573bb295085f974fe38614b26e9f21727f3e929	PASS	true	cdr3_cross_tool_disagreement_gt_4A_diagnostic	PASS	true	127	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0185__00654.pdb	9025ff490bddde0c3e2d61bd1731a25094648406c6f339e6de0789db64014a99	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0185__00654.pdb	8c9762144c7b2ed6830f29cdec4ad5330d3af98ef28ab8e78d1fccaf214ccdf6	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0185__00654_nanonet_backbone_cb.pdb	f0d9b23729951c52daf4368dd7cd7545c2a726b2a3e21d0b0272ad70c1a50b11	0.4859	1.6547	0.8442	2.2642	0.4725	1.9521	0.3607	3.2237	0.5861	2.36	0.7135	4.0176	0.5861	4.0176
165	P1MCPUFP__CPUFP500K_0090__00860	1e11bee85dc7bb8ceba718cb2cd71c922057b5aefea32cc87fc8dd3e2c50148d	PASS	false		PASS	true	127	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0090__00860.pdb	f244615d942a8a744972f08642355a8e96c31c6eb4975bac236c7002441d8351	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0090__00860.pdb	35ed0350417c002579f661534ff5d64b18d63ee7215d0b8e7ba240b9db02eadd	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0090__00860_nanonet_backbone_cb.pdb	05635a78c0e8426b23bd801dd8dbfe66a1300ce763cbd622955253d4203ef4c1	0.5737	1.912	0.7148	2.2737	0.583	1.9338	0.6117	2.8225	0.7699	2.2623	0.3893	1.9822	0.7699	2.8225
166	P1MCPUFP__CPUFP500K_0086__00077	004f47f664d39b867104507670fd100f0c7fba445d01439b241c0b45f0328cbf	PASS	true	cdr3_cross_tool_disagreement_gt_4A_diagnostic	PASS	true	127	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0086__00077.pdb	411eda151672665c4f151b626f0a81146146b7999d0855bea4a8510a848764d1	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0086__00077.pdb	842c5fb26fd61fef43765a7296bb691b76c877d0e86597520d1038c283e5beb9	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0086__00077_nanonet_backbone_cb.pdb	b2af2016d193986151d2bf0871c296a9af53baf548e6540b4d617cccfe28b760	0.4834	2.1711	0.8181	2.1007	0.4378	2.7784	0.619	5.8457	0.5574	3.4272	0.7175	6.7056	0.5574	6.7056
167	P1MCPUFP__CPUFP500K_0087__00755	018ab1bfeacea910b4b18471ed3fe58faac0e1a8a7abdcc37b79923acfad4646	PASS	false		PASS	true	127	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0087__00755.pdb	29edfe22a80b1b17378399456c5cc580fc963e3c3cf0c8b8e5b40d0c78691353	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0087__00755.pdb	bc648c2e3ef8ef2625b5ef4e967155273d6eebb1088c4bb26def83c20e4314ec	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0087__00755_nanonet_backbone_cb.pdb	a4a3903f91b2bbed31dc67d538e9859eb8def45149405019b78d6a9f1b913644	0.4084	2.4132	0.5623	2.3876	0.4829	3.0155	0.4855	1.9664	0.5084	2.5662	0.4237	2.8514	0.5084	2.8514
168	P1MCPUFP__CPUFP500K_0030__00860	88e29f568a187dba44c777901bfd34035add75097b18a1fcd0da2be550e350d8	PASS	false		PASS	true	123	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0030__00860.pdb	577319d38778f49e9b72d2b99daf6a84be382a86fbee83e274e312a741c4d974	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0030__00860.pdb	a0d2bbf889a99254e3b1dd811e234737f54b20ddfb0a96a960c76e287692ba6b	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0030__00860_nanonet_backbone_cb.pdb	be6c7b5beb9cd10734b6cabe4e064d8dbdcfc8ca9db7a5b8710de7028be718c5	0.4374	1.8097	0.3466	1.7276	0.3304	2.7196	0.4019	2.0234	0.4719	2.5181	0.6205	2.2258	0.4719	2.2258
169	P1MCPUFP__CPUFP500K_0284__00666	91b2f2a070c6a6bcedc83d1b71166f5dd29ee0ac9fad25716164bd3d779f1a7c	PASS	true	cdr3_cross_tool_disagreement_gt_4A_diagnostic	PASS	true	127	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0284__00666.pdb	441756c5c4a278cc2260cf30eedc358beeaf563c3d4fbd425405294e4a9e8baf	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0284__00666.pdb	2de0c6fcec92cfa2c22b846ca411ee1db290f03a02f8aa5d1d56e581e65cf369	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0284__00666_nanonet_backbone_cb.pdb	71090fc2c31dad6432b14f2fb5c0c072a700c2eddb5e076d3267a1211cfb0f2b	0.5902	2.6863	0.5613	2.365	0.4826	2.4511	0.4839	6.9229	0.8272	3.1411	0.8752	7.4378	0.8272	7.4378
170	P1MCPUFP__CPUFP500K_0288__00637	fd89afe4ae82fe77121e130936101a9294273ac8bcd20a744c80cd8c8a8c56ec	PASS	false		PASS	true	127	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0288__00637.pdb	5c5ecaa96c2652e17d933c597bb1c38a3bc151c301429879d67e04e0e22c820e	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0288__00637.pdb	d069ac50e1a04c4d0fa12f45952d28ac534f965bd8f6e1e71a241a14294b45aa	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0288__00637_nanonet_backbone_cb.pdb	0cd2e7ffbb2e76afc58432602968da80fea13a311fec90a7d3fe5656f5dd6c01	0.4933	2.2952	0.7439	3.1824	0.5919	2.1785	0.3784	2.3958	0.6829	3.0676	0.7399	2.8461	0.6829	3.1824
171	P1MCPUFP__CPUFP500K_0188__00645	86fcb5c116bda13b5a1f364bcbe870b88bb219941650b45953ac46e3a4c6b7de	PASS	true	cdr3_cross_tool_disagreement_gt_4A_diagnostic	PASS	true	127	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0188__00645.pdb	ac103ef214d8332e997727d6548503b759303a41256a2ad5f8bf70d9091287df	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0188__00645.pdb	e1e66f0ea08a31c62dc0b1c2adb9e742307d155f8fab217ca8fdcb5864ec99a8	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0188__00645_nanonet_backbone_cb.pdb	b4d80c1985b90affa4ea7c24e918d7684bed213c5687752d34027841366ff615	0.4144	1.869	0.6177	3.105	0.4475	1.9698	0.5696	4.5201	0.5874	2.8916	0.6422	6.3872	0.5874	6.3872
172	P1MCPUFP__CPUFP500K_0287__00280	b059e74e13daa6e095aa675ee23d6e04399ff7cfe7c073c0ce1c18c79216ee4e	PASS	true	cdr3_cross_tool_disagreement_gt_4A_diagnostic	PASS	true	127	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0287__00280.pdb	f67455d90dbd36976d50069f1050455b68b85a721deeaacc173a947054a06ca0	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0287__00280.pdb	7b567980100edd947258ec68577797cd07b68db859a976066738f327158d6d20	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0287__00280_nanonet_backbone_cb.pdb	ebad5fef1dd549836571c9bdb53d8dd6b0d6ffce6828899d91790a5a4a10bb6f	0.5887	2.1666	0.8101	3.2406	0.4672	2.6522	0.5025	3.8873	0.7357	1.9964	0.522	6.1043	0.7357	6.1043
173	P1MCPUFP__CPUFP500K_0288__00866	276ddb6aedcd260293f41fef2ea6fbf637985914f6ca471da1e79759c1973112	PASS	false		PASS	true	127	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0288__00866.pdb	06f231413dd04f93d0a436d6e9c3d61ba3891ee7b5468f42976badcdcf214d70	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0288__00866.pdb	0807f92b780c402eae96b5bced431aabc3fe28e9bc65ba6824ea01cedf541c78	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0288__00866_nanonet_backbone_cb.pdb	8122519488022b4e5e2eea22d1fb91f3e32ed3e6b4262fa8e6ec8bf5022f2ab1	0.3967	2.7981	0.6653	3.4685	0.6405	2.3672	0.6498	2.6329	0.6906	3.0049	0.4871	3.7744	0.6906	3.7744
174	P1MCPUFP__CPUFP500K_0288__00691	d9e9a9a6d60c00445f5cf6b221a0451254c6eab1c8f7484dacb703891ea98915	PASS	false		PASS	true	127	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0288__00691.pdb	dd3f0e5d83f3f6dec9d3aeaabaaa8dd6fcad86103a5266d3ecf5a391ee6da23e	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0288__00691.pdb	40a6ad432ff74db544717241028ef833b2553627a0f6892fadf4a1b5270442ea	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0288__00691_nanonet_backbone_cb.pdb	d04a66643552370700dd68c8b2f22607be4e116e2277140b08ce6d86661c1e25	0.58	2.8143	0.8282	2.6959	0.6257	2.4071	0.6136	2.8198	0.8736	3.0149	0.5803	3.4077	0.8736	3.4077
175	P1MCPUFP__CPUFP500K_0288__00070	0a973e15cd44565b5403eb146ca785539c451add44fbd0891c7d7d488bb009ea	PASS	false		PASS	true	127	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0288__00070.pdb	71ea9162475011f0faaba1baa4bb34c6ecc606b8086347c96b32c8cd9d80cb35	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0288__00070.pdb	796b5394a98977fab18538449ff67d81015d09f6733f9f85c247783a143f068a	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0288__00070_nanonet_backbone_cb.pdb	296add15ab470b665bd274024c9e8ebdca29df8d40eadd4a9a939f34d67ea832	0.438	1.5514	0.6669	3.5704	0.568	2.9308	0.6382	2.8311	0.6179	3.5259	0.5467	3.9059	0.6179	3.9059
176	P1MCPUFP__CPUFP500K_0188__00819	7ed8f57ea18a5913c31f02eae4c1e1e4559bdf45dca06a436a5002e10cb6335d	PASS	true	cdr3_cross_tool_disagreement_gt_4A_diagnostic	PASS	true	127	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0188__00819.pdb	816f31fa251a9aee6f03778219ebee05549ab268ebd24b003bb91682dcfb4546	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0188__00819.pdb	dc23b3ca6aa9d2ba29ed7f4d5660a42977506d9827b021c216f4aa2187dbc9e2	PASS	true	127	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0188__00819_nanonet_backbone_cb.pdb	6d224a2b9d52f8371e4b9cafb87313e9bf2c655c5f4b7b11cb54de732871993f	0.4251	1.7748	0.7801	3.0226	0.4916	1.8598	0.557	2.8929	0.6607	2.1278	0.7404	4.9922	0.6607	4.9922
177	P1MCPUFP__CPUFP500K_0228__00225	a13b08282690c4c09be1ba774a1fbd31a821035c6e8df7a620256fb9fe5665cc	PASS	false		PASS	true	123	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0228__00225.pdb	10b2403e0b560555030693a41b2cbd32d9eefb1d6a77e06eba94ac73d246db2d	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0228__00225.pdb	838e0efad9b0e4f0bdeb0481ecc733927733572a3edc7da51137c9b99116a00d	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0228__00225_nanonet_backbone_cb.pdb	80dbb9717aafaaa9345dece1b9d05126498e9fe984804ddffe5d1f34120b2633	0.4115	3.2684	0.3233	1.3131	0.3514	2.6798	0.4154	1.6969	0.4759	2.0466	0.622	1.5971	0.4759	1.6969
178	P1MCPUFP__CPUFP500K_0428__00820	8a03ca25517e0617e6203f7a040764dee67705bb6c6104ddde617c566e042f21	PASS	false		PASS	true	123	1.0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_handoff_v3_20260722/inputs/candidate_monomers/P1MCPUFP__CPUFP500K_0428__00820.pdb	1d26ddf908bc713fe8e17df8b17b1186f84d15d14bdf0ba516259013fa74dbed	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/igfold/P1MCPUFP__CPUFP500K_0428__00820.pdb	be3b85963153b34722a70ab036d10657742357d78d88e7a4ec9dfee2d16f4c18	PASS	true	123	1.0	/data/qlyu/projects/pvrig_top200_structure_consistency_v1_20260725/models/nanonet/P1MCPUFP__CPUFP500K_0428__00820_nanonet_backbone_cb.pdb	4cbbc9a31bdeab4121e067566790fc3b11706098bd4c9e88d01f7eac9c4a2558	0.4208	2.4685	0.4431	1.5238	0.392	3.0756	0.4283	2.139	0.6199	3.047	0.5365	1.7149	0.6199	2.139
