candidate_id	final_rank	top10_rank	conformation	seed	pdb_path	pdb_sha256	pvrig_sequon	pvrig_chain_sequence_position	pvrig_pdb_residue_number	pvrig_pdb_insertion_code	candidate_to_sequon_asn_anchor_min_distance_a	glycan_anchor_geometry_status	membrane_orientation_status	claim_boundary
P1MCPUFP__CPUFP500K_0289__00496	31		8x6b	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R31__P1MCPUFP__CPUFP500K_0289__00496__8x6b__s1931__cluster_1_model_1.pdb	a816df5e38eed919e84d092e0f994016416d6ed48e4a5f10ac3866d84dea76b0	NTT	80	129		17.304207	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0289__00496	31		8x6b	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R31__P1MCPUFP__CPUFP500K_0289__00496__8x6b__s3047__cluster_1_model_1.pdb	4fe512cd97cde73e6a2b5e6b575a49a0c07be9d3578af8ea0d3c89b585f71c5d	NTT	80	129		16.812517	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0289__00496	31		9e6y	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R31__P1MCPUFP__CPUFP500K_0289__00496__9e6y__s42__cluster_1_model_1.pdb	fb669744773833489b9652200d8347d6453a5787656fa333047b887ef4b9f7ed	NTT	84	129		15.20523	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0289__00496	31		9e6y	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R31__P1MCPUFP__CPUFP500K_0289__00496__9e6y__s917__cluster_1_model_1.pdb	0e4b78113261c457e45a72e9897486e4335e7f0518d4953952456a52ded4606f	NTT	84	129		15.090027	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0289__00496	31		9e6y	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R31__P1MCPUFP__CPUFP500K_0289__00496__9e6y__s1931__cluster_1_model_1.pdb	f84667a55cb3f9999e4dc29099be30759e1859110bc947343068480181ccb6a0	NTT	84	129		17.013053	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0289__00496	31		9e6y	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R31__P1MCPUFP__CPUFP500K_0289__00496__9e6y__s3047__cluster_1_model_1.pdb	6df449f82f9f327e5f7d8375f72b50ea6461240853d1555be488e639a9827e85	NTT	84	129		17.156024	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00849	32		8x6b	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R32__P1MCPUFP__CPUFP500K_0091__00849__8x6b__s42__cluster_1_model_1.pdb	88f67ab33096647469dfe246021ccb43f4755f8208c160466a7079b1868a69d4	NTT	80	129		18.113513	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00849	32		8x6b	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R32__P1MCPUFP__CPUFP500K_0091__00849__8x6b__s917__cluster_1_model_1.pdb	3b8b1d2851c0f0ca490364820a168830a43e1c994ff7984bf1161149fe7e93cc	NTT	80	129		17.782849	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00849	32		8x6b	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R32__P1MCPUFP__CPUFP500K_0091__00849__8x6b__s1931__cluster_1_model_1.pdb	560b8038051c05c17eb5dc8162c74f9f498d3881012109e057f45f6f3822d74d	NTT	80	129		17.771533	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00849	32		8x6b	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R32__P1MCPUFP__CPUFP500K_0091__00849__8x6b__s3047__cluster_1_model_1.pdb	0acd1b2b96d76ee46d07d7b8c6811248c861cc1816769dd681b19362ac24c657	NTT	80	129		18.01596	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00849	32		9e6y	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R32__P1MCPUFP__CPUFP500K_0091__00849__9e6y__s42__cluster_1_model_1.pdb	833bb54c77004b4f0261aba6928423cb31e1d8832e546d34a2269f477b253d3e	NTT	84	129		18.45955	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00849	32		9e6y	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R32__P1MCPUFP__CPUFP500K_0091__00849__9e6y__s917__cluster_1_model_1.pdb	73c5f389834c5bda034c2f8d593113827626cd8f73295d65a2ddbf1b54bc94e4	NTT	84	129		18.651585	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00849	32		9e6y	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R32__P1MCPUFP__CPUFP500K_0091__00849__9e6y__s1931__cluster_1_model_1.pdb	c95fcb804622679b5d09f6a029ca2830a1289ce8bab5097d557c37377888d2fd	NTT	84	129		18.67304	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00849	32		9e6y	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R32__P1MCPUFP__CPUFP500K_0091__00849__9e6y__s3047__cluster_1_model_1.pdb	804a87449d9a1188f2be5f9443572006671daf063bead1df35b33d03750a6483	NTT	84	129		16.225146	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0388__00174	33		8x6b	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R33__P1MCPUFP__CPUFP500K_0388__00174__8x6b__s42__cluster_1_model_1.pdb	af745602b38b7cd452f70481842e3a1d3eac76d5345a54d88d4b702c9c60b27e	NTT	80	129		17.434511	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0388__00174	33		8x6b	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R33__P1MCPUFP__CPUFP500K_0388__00174__8x6b__s917__cluster_1_model_1.pdb	a8c57c49477ec68c5efab764efe3873dcec1e00e8a182dc23977fc140f50e7f3	NTT	80	129		14.275596	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0388__00174	33		8x6b	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R33__P1MCPUFP__CPUFP500K_0388__00174__8x6b__s1931__cluster_1_model_1.pdb	8395e9a78d9afc6d2d42065326b3e08d443bfb6cf6c19e30a10ba54a0c4c8178	NTT	80	129		17.208157	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0388__00174	33		8x6b	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R33__P1MCPUFP__CPUFP500K_0388__00174__8x6b__s3047__cluster_1_model_1.pdb	eaf80d0a5580239df516741073619aefc7035e1ba3969de6dc0e3ccf903d540f	NTT	80	129		18.022697	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0388__00174	33		9e6y	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R33__P1MCPUFP__CPUFP500K_0388__00174__9e6y__s42__cluster_1_model_1.pdb	8a30dcd95d9d7c81422d6c867bad369c8529819a90b97f9e54f6f18b0994be21	NTT	84	129		17.970905	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0388__00174	33		9e6y	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R33__P1MCPUFP__CPUFP500K_0388__00174__9e6y__s917__cluster_1_model_1.pdb	da629c9071fd249ebd40f8e47c80f7d3a3b0c38f84c2bab8ff65601b71c79268	NTT	84	129		15.756806	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0388__00174	33		9e6y	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R33__P1MCPUFP__CPUFP500K_0388__00174__9e6y__s1931__cluster_1_model_1.pdb	a07158c924fccdb2bfbcfe2d19fde5e3d065e805d730a3b0419fc2d414247c23	NTT	84	129		17.776587	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0388__00174	33		9e6y	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R33__P1MCPUFP__CPUFP500K_0388__00174__9e6y__s3047__cluster_1_model_1.pdb	bfaa94cd39489defa34828b9beee30b74bdbd82d6ff2bf9478fb83a6137b99ae	NTT	84	129		18.456355	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0487__00827	34		8x6b	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R34__P1MCPUFP__CPUFP500K_0487__00827__8x6b__s42__cluster_1_model_1.pdb	73dc24537cbf5f54faa04f55d24ee7f57d6eaa8931aa927d8e40cf0dcbe69761	NTT	80	129		18.430386	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0487__00827	34		8x6b	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R34__P1MCPUFP__CPUFP500K_0487__00827__8x6b__s917__cluster_1_model_1.pdb	dddd82b83383dcdc52f302d8111ffb7b3630c1e20dd6413163b8e17a6160b424	NTT	80	129		13.079291	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0487__00827	34		8x6b	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R34__P1MCPUFP__CPUFP500K_0487__00827__8x6b__s1931__cluster_1_model_1.pdb	b0b9011311e5cdad11ec7d43f931b479a10fcc0210da54a3ff87b923522d005a	NTT	80	129		18.928919	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0487__00827	34		8x6b	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R34__P1MCPUFP__CPUFP500K_0487__00827__8x6b__s3047__cluster_1_model_1.pdb	bb1f1201bf744f2203a8716528ed53b9f203bc07b02790b968813f35dbb2eb03	NTT	80	129		18.520452	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0487__00827	34		9e6y	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R34__P1MCPUFP__CPUFP500K_0487__00827__9e6y__s42__cluster_1_model_1.pdb	0e54d5ed69fab58e9f6a5d4c26795b611ee65eef3b5c95bd6c28d0315e41406b	NTT	84	129		17.931563	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0487__00827	34		9e6y	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R34__P1MCPUFP__CPUFP500K_0487__00827__9e6y__s917__cluster_1_model_1.pdb	caa0f66b69f9fa3c0328eb9a99fe26fdba3a3473b2f7a66480292f6ddc7b27e7	NTT	84	129		14.464305	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0487__00827	34		9e6y	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R34__P1MCPUFP__CPUFP500K_0487__00827__9e6y__s1931__cluster_1_model_1.pdb	b3c24d6cedde12f2f354087603a5fb5fc74169ee104a8e770e773210eeab9116	NTT	84	129		16.092282	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0487__00827	34		9e6y	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R34__P1MCPUFP__CPUFP500K_0487__00827__9e6y__s3047__cluster_1_model_1.pdb	3fe701ba8c63a0db370225e560c7e5fe1a09ac275382c923bebeea0eafb80813	NTT	84	129		20.026501	GLYCAN_ANCHOR_CLEAR_GEOMETRIC_PROXY_GE20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0029__00647	35		8x6b	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R35__P1MCPUFP__CPUFP500K_0029__00647__8x6b__s42__cluster_1_model_1.pdb	f0232b42876562c205099c88a25494feab8ccdd975f28bab189651928e0c7fe3	NTT	80	129		18.570016	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0029__00647	35		8x6b	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R35__P1MCPUFP__CPUFP500K_0029__00647__8x6b__s917__cluster_1_model_1.pdb	3a5aa7837920c9f6e8e16a9a53c825de2dd9e010bb4d48d79dd503f4fb5da47b	NTT	80	129		16.761882	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0029__00647	35		8x6b	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R35__P1MCPUFP__CPUFP500K_0029__00647__8x6b__s1931__cluster_1_model_1.pdb	9d0dc774db481104fbc6a916e420967985d3c27d4f7256b5bd4a2b7591a17a82	NTT	80	129		18.553541	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0029__00647	35		8x6b	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R35__P1MCPUFP__CPUFP500K_0029__00647__8x6b__s3047__cluster_1_model_1.pdb	0a669401cd5a0e2831f44bb4dedcb45110c71a344ac2f4d50f10ecd4604906bc	NTT	80	129		18.236092	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0029__00647	35		9e6y	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R35__P1MCPUFP__CPUFP500K_0029__00647__9e6y__s42__cluster_1_model_1.pdb	4309be359111750b340d48591efe0ae7ba1a84ebcbfac4220898f70cab6b7998	NTT	84	129		18.072256	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0029__00647	35		9e6y	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R35__P1MCPUFP__CPUFP500K_0029__00647__9e6y__s917__cluster_1_model_1.pdb	ad31f341a5dec8acfe3dca090f5606523380871183a04ce4d2a8809c8cae5155	NTT	84	129		18.067985	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0029__00647	35		9e6y	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R35__P1MCPUFP__CPUFP500K_0029__00647__9e6y__s1931__cluster_1_model_1.pdb	88a8306c4e6b241d8eeb5ee2c1335cd26bf85bc4260e9ae48c48b799a5221756	NTT	84	129		18.587411	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
