candidate_id	sequence_sha256	arm_id	backbone_group_id	sequence_group_id	known_positive	known_positive_ids	split	binder_axis_status	binder_label	pose_quality_status	pose_quality_haddock_score	affinity_proxy_status	affinity_proxy_score	blocker_geometry_status	blocker_geometry_score	rf2_recovery_status	rf2_recovery_rmsd	rf2_plddt	monomer_qc_status	monomer_qc_score	docking_status	selected_model_path	training_eligible
PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn00	61d08fcc1d5db84546b6e51c8183dae8551fc951984a09515cb25ac42fbf54dc	P3_qrg_S	P3_qrg_S_bb005	cdr3fam_9421d3e3572c34ff	false		validation	deferred	unknown	present	-76.2384	present	-76.2384	present	0.0	present	4.9	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn00/run_PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn01	3a09aca100ffd626fa8befbdf181b609d7be460fce2d56c0de2107a9160099cf	P3_qrg_S	P3_qrg_S_bb005	cdr3fam_9421d3e3572c34ff	false		validation	deferred	unknown	present	-55.3664	present	-55.3664	present	0.0	present	5.37	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn01/run_PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn02	7b9adc6922aa4c130abf6cf13230ab4f7f77a65c8ee9a01f685dc5cc920fc065	P3_qrg_S	P3_qrg_S_bb005	cdr3fam_9421d3e3572c34ff	false		validation	deferred	unknown	present	-55.1433	present	-55.1433	present	0.0	present	10.59	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn02/run_PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn03	2fc6b8d330fd9bceafa6731a2ab634116722108755242c32baa13b51eae4a826	P3_qrg_S	P3_qrg_S_bb005	cdr3fam_9421d3e3572c34ff	false		validation	deferred	unknown	present	-70.5527	present	-70.5527	present	0.0	present	4.87	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn03/run_PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn00	f0542430de56c28747049dfdbe8d1d4378f5d690306629e966d821d43b533224	P3_qrg_S	P3_qrg_S_bb006	cdr3fam_445c63f4195c5686	false		validation	deferred	unknown	present	-74.4435	present	-74.4435	present	0.0	present	38.59	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn00/run_PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn01	28976cd4e292f78c8c63ffe75630bb77469954d763539ff18c5609d742a71e15	P3_qrg_S	P3_qrg_S_bb006	cdr3fam_445c63f4195c5686	false		validation	deferred	unknown	present	-64.7709	present	-64.7709	present	0.0	present	38.6	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn01/run_PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn02	67a28eed19751f7b76651e3736f1de17e97c1d1c075dba94e6d5bfb31fde17f4	P3_qrg_S	P3_qrg_S_bb006	cdr3fam_a32b2732e646391f	false		validation	deferred	unknown	present	-88.0861	present	-88.0861	present	0.0	present	36.41	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn02/run_PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn03	a72ab8666d18860278291eb3ddfc1c2f7ea34de15efc20707c3fbdbebb7598a4	P3_qrg_S	P3_qrg_S_bb006	cdr3fam_445c63f4195c5686	false		validation	deferred	unknown	present	-77.5635	present	-77.5635	present	0.0	present	39.89	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn03/run_PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn00	b13f81f708bb17d9976999416e0504eda41ddbbcbbe3f9ad72b2de4e0f300348	P3_qrg_S	P3_qrg_S_bb007	cdr3fam_06e917d48c2d8cde	false		validation	deferred	unknown	present	-72.2827	present	-72.2827	present	0.0	present	7.38	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn00/run_PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn01	eb468fbd069148e4d695e30c038ba6d14b7e08082eaf2947bbbd5a6df2858929	P3_qrg_S	P3_qrg_S_bb007	cdr3fam_06e917d48c2d8cde	false		validation	deferred	unknown	present	-71.0344	present	-71.0344	present	0.0	present	8.04	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn01/run_PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn02	13b06245944dcc99685160f07a35e84ed0678a5d09aab415a239ed6168b38598	P3_qrg_S	P3_qrg_S_bb007	cdr3fam_06e917d48c2d8cde	false		validation	deferred	unknown	present	-79.3795	present	-79.3795	present	0.0	present	8.66	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn02/run_PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn03	fd8cf9a0aadfc5288303460ece8a67f332d6081016d351d38d3313c16dc78a60	P3_qrg_S	P3_qrg_S_bb007	cdr3fam_06e917d48c2d8cde	false		validation	deferred	unknown	present	-76.2322	present	-76.2322	present	0.0	present	18.93	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn03/run_PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn00	77978f67ca002eeadf57f79e0ad4887b8efcfba331f2785f3fea8c6e5149e842	P4_ekg_L	P4_ekg_L_bb000	cdr3fam_7613b1d45053a428	false		train	deferred	unknown	present	-82.2308	present	-82.2308	present	0.0	present	38.01	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn00/run_PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn01	0b9001a864f44ba81c04081d0ea0a79156e715bc256608f12c04be920d92b473	P4_ekg_L	P4_ekg_L_bb000	cdr3fam_7613b1d45053a428	false		train	deferred	unknown	present	-93.3744	present	-93.3744	present	0.0	present	7.02	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn01/run_PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn02	4a880b648a23c9195c98752c15f3834a8f38f70f45f2fccc17ddbf9defe7b906	P4_ekg_L	P4_ekg_L_bb000	cdr3fam_7613b1d45053a428	false		train	deferred	unknown	present	-83.0839	present	-83.0839	present	0.25	present	17.34	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn02/run_PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn03	11701329ee3070fe8923bf8880a13663e90e8e9c6d6701a0b6c6aadd9883154e	P4_ekg_L	P4_ekg_L_bb000	cdr3fam_7613b1d45053a428	false		train	deferred	unknown	present	-85.1049	present	-85.1049	present	0.0	present	42.95	0.88	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn03/run_PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn00	425b3bad787b5ffc6632b864249209b38c713f7f07eff338d067502fe5becffb	P4_ekg_L	P4_ekg_L_bb001	cdr3fam_38dc3f95222ec414	false		train	deferred	unknown	present	-85.8644	present	-85.8644	present	0.0	present	17.2	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn00/run_PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn01	880487eb8b779de1bae7815bba858f4eda7f73cc50ddc112a9d8fb01a3a3eeb0	P4_ekg_L	P4_ekg_L_bb001	cdr3fam_da33ecf2357a0d41	false		train	deferred	unknown	present	-80.8466	present	-80.8466	present	0.0	present	7.29	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn01/run_PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn02	8620c7664de78bce3b20871da977195f00c2e8fe8a22265dadc06bbda829b80d	P4_ekg_L	P4_ekg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-71.8706	present	-71.8706	present	0.0	present	8.08	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn02/run_PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn03	6ef8b1fdd856d06091fc3c6c19dd4dbfa7a883841b97a64a5a31be2347811eca	P4_ekg_L	P4_ekg_L_bb001	cdr3fam_d16a01d6e3a092df	false		train	deferred	unknown	present	-93.2247	present	-93.2247	present	0.0	present	16.94	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn03/run_PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn00	b372cede859637710d94ec95add28d2767da0c375ab4d484408d3c641dc60077	P4_ekg_L	P4_ekg_L_bb002	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-79.9466	present	-79.9466	present	0.0	present	26.48	0.92	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn00/run_PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn01	778bda3c2a813117c332392891cb21c8720b02bc7fb24f82ea1a578330b0c949	P4_ekg_L	P4_ekg_L_bb002	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-79.7952	present	-79.7952	present	0.0	present	27.92	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn01/run_PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn02	d6952add7080e048af83b2af8e3f1ce9ede09f54f5bd60f837197736fd30efe7	P4_ekg_L	P4_ekg_L_bb002	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-79.9317	present	-79.9317	present	0.0	present	20.32	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn02/run_PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn03	e1de271cb0ec7b9905c23271a914bde0be73ad5ad0c4f28f551c58f993a2179a	P4_ekg_L	P4_ekg_L_bb002	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-95.8315	present	-95.8315	present	0.0	present	3.79	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn03/run_PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn00	304b36af2de478f4388b4eef38abd8400850731abe8d5e041f2f072724da41bc	P4_ekg_L	P4_ekg_L_bb003	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-89.3738	present	-89.3738	present	0.5	present	37.89	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn00/run_PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn01	505c5e663717c37f66f7b811205d5168f07791f6393993b5d1023a6fc1532c1c	P4_ekg_L	P4_ekg_L_bb003	cdr3fam_d8383ab2d21bb8d5	false		train	deferred	unknown	present	-85.9952	present	-85.9952	present	0.0	present	19.53	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn01/run_PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn02	7530fa94f35e111436bc2ff130e315932a5f89691206bde51487cd3aeb83dfdc	P4_ekg_L	P4_ekg_L_bb003	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-79.6445	present	-79.6445	present	0.0	present	24.13	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn02/run_PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn03	1d4b32e44c4609ba9c304e5e166ddfafd1cd004d3a805fb0c2e23e09348cd052	P4_ekg_L	P4_ekg_L_bb003	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-73.2881	present	-73.2881	present	0.0	present	37.82	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn03/run_PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn00	ffa138f5b680de58ebf771a1c8382917f601e68e5211f8b15345130d26c8126a	P4_ekg_L	P4_ekg_L_bb004	cdr3fam_2352b3129f9fcd51	false		train	deferred	unknown	present	-71.9251	present	-71.9251	present	0.0	present	22.14	0.88	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn00/run_PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn01	126153e18a192e0baa746ec43ea60ff35cc0ae49ff71a4cf2b325993cbf99431	P4_ekg_L	P4_ekg_L_bb004	cdr3fam_2352b3129f9fcd51	false		train	deferred	unknown	present	-88.8022	present	-88.8022	present	0.25	present	38.24	0.88	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn01/run_PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn02	1079af1ccfb000373d73f4d71a9f2127f8e466df2910a5082c49f14ef9db8838	P4_ekg_L	P4_ekg_L_bb004	cdr3fam_2352b3129f9fcd51	false		train	deferred	unknown	present	-98.5608	present	-98.5608	present	0.0	present	32.35	0.88	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn02/run_PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn03	83ae1dc22101fcf387568434d6f481d299c53504ab8b9360bf2c0159f00e0896	P4_ekg_L	P4_ekg_L_bb004	cdr3fam_2352b3129f9fcd51	false		train	deferred	unknown	present	-63.8011	present	-63.8011	present	0.0	present	22.54	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn03/run_PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb005_mpn00	456db71cf3d88ecf6bb68b00034638af43665d9a6963f726ad0abecf77aff799	P4_ekg_L	P4_ekg_L_bb005	cdr3fam_2714dcd990988f6f	false		train	deferred	unknown	present	-71.8058	present	-71.8058	present	0.0	present	3.76	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb005_mpn00/run_PVRIG_RFAb_v2_P4_ekg_L_bb005_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb005_mpn01	67f90bd7046d1f443536e8d1c3030d1009097e5f57545651f9cbbb1a9fe69608	P4_ekg_L	P4_ekg_L_bb005	cdr3fam_2714dcd990988f6f	false		train	deferred	unknown	present	-90.9319	present	-90.9319	present	0.0	present	21.26	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb005_mpn01/run_PVRIG_RFAb_v2_P4_ekg_L_bb005_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb005_mpn02	238f5b92914a72b53661514665cd97cf05742206dc12e177b977a171ba2e3d81	P4_ekg_L	P4_ekg_L_bb005	cdr3fam_2714dcd990988f6f	false		train	deferred	unknown	present	-102.254	present	-102.254	present	0.25	present	8.49	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb005_mpn02/run_PVRIG_RFAb_v2_P4_ekg_L_bb005_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb006_mpn00	09eec8d37555edb3019129bfba01b3e2a990b78d6d7a0a108c06ba2eb820dd16	P4_ekg_L	P4_ekg_L_bb006	cdr3fam_4deb5a20c4b19f49	false		train	deferred	unknown	present	-80.6882	present	-80.6882	present	0.0	present	31.46	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb006_mpn00/run_PVRIG_RFAb_v2_P4_ekg_L_bb006_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb006_mpn01	70475630cae6843f2e4cb8a6928bb5938c3ab458fe5d0ed5220ad840022bacde	P4_ekg_L	P4_ekg_L_bb006	cdr3fam_4deb5a20c4b19f49	false		train	deferred	unknown	present	-71.2896	present	-71.2896	present	0.0	present	24.09	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb006_mpn01/run_PVRIG_RFAb_v2_P4_ekg_L_bb006_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb006_mpn02	80ce91a10b24496669350881c015f328907c5d5201fabcb01a7a715485568889	P4_ekg_L	P4_ekg_L_bb006	cdr3fam_4deb5a20c4b19f49	false		train	deferred	unknown	present	-89.9943	present	-89.9943	present	0.0	present	31.33	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb006_mpn02/run_PVRIG_RFAb_v2_P4_ekg_L_bb006_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb007_mpn00	e0784eddaa3b40dd0538cf4a4d9706d86c01f07bdb7fa1b849d94954b076dad5	P4_ekg_L	P4_ekg_L_bb007	cdr3fam_aa1af4e743fb3423	false		train	deferred	unknown	present	-79.9705	present	-79.9705	present	0.0	present	12.56	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb007_mpn00/run_PVRIG_RFAb_v2_P4_ekg_L_bb007_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb007_mpn01	94b7a8e096d617e7bf61c7995dd6fa5aa217eb8796cb01f05919aadbde9423a3	P4_ekg_L	P4_ekg_L_bb007	cdr3fam_21e02fde12429677	false		train	deferred	unknown	present	-75.5863	present	-75.5863	present	0.25	present	24.56	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb007_mpn01/run_PVRIG_RFAb_v2_P4_ekg_L_bb007_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_L_bb007_mpn02	5eab7b0e0e82b57210675ba1d93a841f7b328e164f97f7c4b1d440ec40fa28f9	P4_ekg_L	P4_ekg_L_bb007	cdr3fam_bea34732587222c1	false		train	deferred	unknown	present	-78.1103	present	-78.1103	present	0.0	present	16.77	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_L_bb007_mpn02/run_PVRIG_RFAb_v2_P4_ekg_L_bb007_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P4_ekg_S_bb000_mpn00	5112170fc47a1eda95a191149e304dc1edb15db90afcc48e30c7131399d5e42e	P4_ekg_S	P4_ekg_S_bb000	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-81.1587	present	-81.1587	present	0.0	present	32.75	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_S_bb000_mpn00/run_PVRIG_RFAb_v2_P4_ekg_S_bb000_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P4_ekg_S_bb000_mpn01	25daaa540a411fe223497a59f5494291c2ca86fa0b09ffc0331e128af345327e	P4_ekg_S	P4_ekg_S_bb000	cdr3fam_97f8c83e31a1a854	false		validation	deferred	unknown	present	-78.1749	present	-78.1749	present	0.0	present	25.54	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P4_ekg_S_bb000_mpn01/run_PVRIG_RFAb_v2_P4_ekg_S_bb000_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
